listing_id,unit_id,project_id,project_name,university,distance_to_campus_m,facility_count,agent_id,floor,size_sqm,room_type,view,furnished,week_listed,date_listed,season_listed,asking_rent,first_asking_rent,weeks_on_market,n_viewings,leased,week_leased,tenant_segment,lease_months
LS025101,U080818,8,Kave Carnival,ม.รังสิต,400,40,AG06,7,22.8,studio,pool,False,156,2025-12-30,peak,9350.0,11020.0,18,4,True,174,year1,6
LS016526,U120511,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG05,8,25.3,studio,pool,True,104,2024-12-31,normal,10360.0,10910.0,4,4,True,108,year2_3,6
LS028081,U061175,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,3,34.5,1BR,standard,False,170,2026-04-07,off,11220.0,11220.0,2,4,True,172,year1,12
LS010272,U020929,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG03,3,24.9,studio,standard,True,71,2024-05-14,peak,10780.0,10780.0,2,3,True,73,year1,12
LS015000,U070665,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG05,6,23.9,studio,city,True,104,2024-12-31,normal,10820.0,10820.0,1,3,True,105,year2_3,6
LS016460,U120445,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG02,8,24.2,studio,standard,True,104,2024-12-31,peak,8060.0,9490.0,22,5,True,126,year1,12
LS003441,U040866,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG04,7,24.3,studio,standard,True,26,2023-07-04,peak,11260.0,11260.0,0,5,True,26,year2_3,6
LS011767,U030186,3,Kave Town Island,ม.กรุงเทพ,300,45,AG06,3,24.8,studio,standard,True,86,2024-08-27,normal,10210.0,10210.0,3,11,True,89,year4,12
LS024829,U080546,8,Kave Carnival,ม.รังสิต,400,40,AG01,1,20.9,studio,city,True,156,2025-12-30,off,9480.0,10510.0,12,3,True,168,year4,12
LS002771,U031308,3,Kave Town Island,ม.กรุงเทพ,300,45,AG06,4,28.9,1BR,standard,True,18,2023-05-09,peak,13480.0,13480.0,0,3,True,18,year4,12
LS024629,U080346,8,Kave Carnival,ม.รังสิต,400,40,AG03,2,25.9,studio,city,True,156,2025-12-30,peak,9350.0,11020.0,21,4,True,177,year2_3,6
LS002448,U010479,1,Kave Town Space,ม.กรุงเทพ,200,30,AG06,3,30.8,1BR,standard,True,14,2023-04-11,peak,10230.0,10770.0,5,3,True,19,year4,12
LS002786,U040605,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG06,3,25.1,studio,standard,False,18,2023-05-09,peak,11450.0,11450.0,2,12,True,20,year2_3,12
LS006902,U090366,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG04,5,25.5,studio,city,True,52,2024-01-02,peak,7730.0,9110.0,24,4,True,76,year1,12
LS027100,U010044,1,Kave Town Space,ม.กรุงเทพ,200,30,AG06,5,21.0,studio,city,True,166,2026-03-10,off,8690.0,8690.0,1,3,True,167,year4,12
LS004884,U031088,3,Kave Town Island,ม.กรุงเทพ,300,45,AG06,2,23.5,studio,standard,True,41,2023-10-17,shoulder,10650.0,10650.0,0,5,True,41,firstjob,12
LS009840,U040496,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG04,5,31.8,1BR,standard,True,67,2024-04-16,peak,11200.0,11790.0,4,6,True,71,year1,12
LS006841,U090305,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG06,6,21.4,studio,city,True,52,2024-01-02,peak,8430.0,9940.0,24,6,True,76,year4,6
LS002582,U060215,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,6,29.7,1BR,standard,False,15,2023-04-18,peak,11730.0,12350.0,6,18,True,21,year1,12
LS007959,U150063,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG05,4,23.2,studio,standard,True,52,2024-01-02,peak,7900.0,9310.0,24,3,True,76,year1,6
LS022254,U010397,1,Kave Town Space,ม.กรุงเทพ,200,30,AG05,5,34.6,1BR,standard,True,146,2025-10-21,normal,11950.0,13930.0,14,13,True,160,firstjob,6
LS012871,U011037,1,Kave Town Space,ม.กรุงเทพ,200,30,AG02,4,22.5,studio,city,True,95,2024-10-29,normal,10620.0,11130.0,5,7,True,100,year2_3,12
LS014860,U070525,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG04,3,29.1,1BR,standard,True,104,2024-12-31,normal,13170.0,13170.0,0,3,True,104,year4,12
LS004859,U020743,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG02,7,21.1,studio,standard,False,41,2023-10-17,shoulder,9820.0,9820.0,0,3,True,41,year4,12
LS012701,U021069,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG02,8,35.3,1BR,standard,True,94,2024-10-22,shoulder,13160.0,13160.0,1,4,True,95,firstjob,6
LS021394,U100503,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG06,1,23.2,studio,standard,True,140,2025-09-09,shoulder,6540.0,7240.0,8,5,True,148,year4,12
LS026549,U010777,1,Kave Town Space,ม.กรุงเทพ,200,30,AG01,6,24.2,studio,standard,True,161,2026-02-03,peak,9730.0,10690.0,13,3,True,174,year1,12
LS017673-B,U020398,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,6,22.1,studio,standard,True,114,2025-03-11,off,8710.0,8710.0,1,4,True,115,year2_3,12
LS010630,U030448,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,5,27.8,1BR,pool,True,74,2024-06-04,peak,13990.0,13990.0,1,9,True,75,firstjob,6
LS016822,U120807,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG04,3,34.2,1BR,city,True,104,2024-12-31,peak,10650.0,12560.0,21,5,True,125,year1,12
LS009629,U031657,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,3,31.2,1BR,city,True,66,2024-04-09,peak,12400.0,13050.0,4,3,True,70,year2_3,6
LS029908,U110018,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG01,4,31.6,1BR,standard,True,177,2026-05-26,peak,13840.0,14520.0,4,4,True,181,year2_3,6
LS011199,U150570,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG05,5,31.8,1BR,standard,True,78,2024-07-02,peak,12030.0,12030.0,2,3,True,80,year4,6
LS026035,U180356,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG03,6,27.1,1BR,standard,True,156,2025-12-30,normal,13010.0,13010.0,0,3,True,156,year1,12
LS007779,U130129,13,Kave Pop Salaya,ม.มหิดล,1000,26,AG02,4,26.2,studio,pool,True,52,2024-01-02,normal,9390.0,9390.0,3,3,True,55,year2_3,12
LS013764,U010426,1,Kave Town Space,ม.กรุงเทพ,200,30,AG01,3,26.3,studio,city,False,100,2024-12-03,normal,9700.0,10750.0,8,5,True,108,year2_3,12
LS016458,U120443,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG01,5,32.4,1BR,standard,True,104,2024-12-31,off,11740.0,13010.0,9,3,True,113,year1,12
LS026692,U060125,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG03,8,30.2,1BR,standard,True,162,2026-02-10,off,10390.0,11520.0,10,5,True,172,year4,12
LS001845,U060251,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG04,1,22.3,studio,standard,True,5,2023-02-07,off,9480.0,9480.0,1,3,True,6,year4,6
LS011272,U140434,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG06,1,24.1,studio,standard,True,79,2024-07-09,peak,10690.0,10690.0,2,12,True,81,year2_3,12
LS021613,U031676,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,7,23.3,studio,pool,False,142,2025-09-23,shoulder,10310.0,10310.0,3,7,True,145,year2_3,6
LS021596,U030857,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,6,25.1,studio,pool,True,142,2025-09-23,normal,12090.0,12090.0,0,3,True,142,year2_3,12
LS026714,U070795,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG01,8,21.9,studio,standard,True,162,2026-02-10,off,10240.0,10240.0,3,5,True,165,firstjob,6
LS009344-B,U020830,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG01,4,27.8,1BR,pool,False,64,2024-03-26,peak,10420.0,11450.0,11,11,True,75,year2_3,12
LS011705,U050264,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG02,1,29.4,1BR,standard,True,85,2024-08-20,normal,12360.0,12360.0,2,3,True,87,year1,6
LS024189,U000538,0,Kave Condo,ม.กรุงเทพ,100,20,AG04,5,34.5,1BR,standard,True,156,2025-12-30,normal,11920.0,11920.0,1,3,True,157,year2_3,12
LS027556,U060561,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,5,24.3,studio,standard,True,168,2026-03-24,off,9750.0,9750.0,0,3,True,168,year4,12
LS017744,U050539,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG04,7,34.9,1BR,standard,True,114,2025-03-11,off,12170.0,12170.0,1,4,True,115,year2_3,6
LS008793,U020626,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,2,32.2,1BR,standard,True,57,2024-02-06,off,11970.0,11970.0,1,3,True,58,year2_3,6
LS013227,U020202,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG02,4,30.5,1BR,city,True,97,2024-11-12,shoulder,12320.0,12320.0,0,3,True,97,year2_3,6
LS019949,U150348,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG01,6,23.7,studio,standard,True,126,2025-06-03,peak,11800.0,11800.0,3,3,True,129,year1,12
LS028696,U021068,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG01,2,33.6,1BR,pool,False,172,2026-04-21,peak,12280.0,12930.0,6,8,True,178,year2_3,6
LS028023,U050670,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG01,5,33.6,1BR,standard,True,170,2026-04-07,off,11830.0,11830.0,0,3,True,170,year1,12
LS019012,U040347,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG06,8,26.9,studio,standard,True,121,2025-04-29,peak,10490.0,10490.0,3,4,True,124,year2_3,12
LS021362,U050760,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG02,4,29.9,1BR,standard,True,140,2025-09-09,shoulder,11960.0,11960.0,3,7,True,143,year2_3,12
LS012793,U060460,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG01,2,29.6,1BR,standard,False,94,2024-10-22,shoulder,13500.0,14170.0,5,10,True,99,year1,6
LS003930,U050842,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG05,4,34.2,1BR,city,True,31,2023-08-08,normal,13380.0,13380.0,0,3,True,31,year4,12
LS012102,U140355,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG04,3,27.2,1BR,standard,True,89,2024-09-17,shoulder,11430.0,11990.0,4,6,True,93,year4,6
LS024194,U010518,1,Kave Town Space,ม.กรุงเทพ,200,30,AG03,4,26.4,studio,city,True,156,2025-12-30,normal,10850.0,10850.0,0,3,True,156,year4,6
LS009322,U000009,0,Kave Condo,ม.กรุงเทพ,100,20,AG04,7,21.4,studio,city,True,64,2024-03-26,off,10480.0,10480.0,2,3,True,66,year1,12
LS022910,U031338,3,Kave Town Island,ม.กรุงเทพ,300,45,AG05,6,31.3,1BR,standard,True,148,2025-11-04,shoulder,13210.0,13210.0,0,3,True,148,year1,12
LS017620,U040212,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG03,5,27.3,1BR,city,True,113,2025-03-04,peak,10940.0,12130.0,11,5,True,124,year1,6
LS003920,U040880,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG02,3,24.2,studio,standard,True,31,2023-08-08,normal,9260.0,9260.0,0,3,True,31,year2_3,12
LS003469,U061051,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,1,25.1,studio,city,True,26,2023-07-04,peak,12020.0,12020.0,0,9,True,26,year1,6
LS027055,U060810,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,8,20.8,studio,standard,True,165,2026-03-03,off,8870.0,9340.0,4,4,True,169,year4,6
LS011265,U090170,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG02,5,23.5,studio,standard,True,79,2024-07-09,peak,11460.0,11460.0,0,4,True,79,year1,6
LS000782-B,U031415,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,7,22.0,studio,standard,True,0,2023-01-03,normal,9900.0,9900.0,3,3,True,3,year1,12
LS028836,U070596,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG06,4,24.3,studio,standard,False,172,2026-04-21,peak,10920.0,10920.0,3,5,True,175,year1,6
LS015788,U110018,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG01,4,31.6,1BR,standard,True,104,2024-12-31,normal,12720.0,12720.0,1,3,True,105,year1,12
LS004094,U020831,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,6,21.4,studio,pool,True,33,2023-08-22,normal,11180.0,11180.0,1,3,True,34,year1,12
LS016012,U110242,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG02,3,35.0,1BR,standard,True,104,2024-12-31,normal,11390.0,11390.0,1,4,True,105,year2_3,6
LS024109,U070285,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG01,4,22.3,studio,standard,True,155,2025-12-23,normal,12410.0,12410.0,1,6,True,156,firstjob,6
LS009408,U140478,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG03,6,26.5,studio,city,True,64,2024-03-26,peak,8280.0,9180.0,9,6,True,73,year2_3,12
LS023786-B,U020965,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG03,2,33.8,1BR,standard,True,153,2025-12-09,normal,11740.0,11750.0,0,3,True,153,year2_3,6
LS009867,U060396,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG03,8,24.1,studio,standard,False,67,2024-04-16,peak,9060.0,9060.0,3,4,True,70,year1,12
LS020173,U070154,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG03,8,26.1,studio,standard,True,128,2025-06-17,peak,12470.0,12470.0,1,20,True,129,year2_3,6
LS010607,U020029,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,3,34.6,1BR,standard,True,74,2024-06-04,peak,12730.0,12730.0,0,3,True,74,year1,12
LS005618,U031170,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,7,29.2,1BR,standard,True,47,2023-11-28,normal,13580.0,14300.0,4,8,True,51,year2_3,6
LS002653,U060342,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG04,3,26.6,studio,standard,True,16,2023-04-25,off,9870.0,9870.0,0,3,True,16,year1,6
LS024670,U080387,8,Kave Carnival,ม.รังสิต,400,40,AG04,8,22.6,studio,standard,True,156,2025-12-30,peak,8600.0,10140.0,19,5,True,175,year2_3,6
LS024385,U080102,8,Kave Carnival,ม.รังสิต,400,40,AG06,1,41.7,1BR Plus,city,False,156,2025-12-30,peak,13190.0,15550.0,19,3,True,175,year1,6
LS007804,U130154,13,Kave Pop Salaya,ม.มหิดล,1000,26,AG04,6,20.9,studio,standard,False,52,2024-01-02,normal,7430.0,8760.0,48,9,True,100,year2_3,12
LS005410,U030500,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,8,25.8,studio,standard,True,45,2023-11-14,shoulder,11670.0,11670.0,0,3,True,45,year2_3,12
LS009790,U020828,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,7,26.2,studio,standard,True,67,2024-04-16,off,9120.0,9120.0,2,3,True,69,year2_3,6
LS019413,U031415,3,Kave Town Island,ม.กรุงเทพ,300,45,AG04,7,22.0,studio,standard,True,123,2025-05-13,peak,10940.0,10940.0,0,3,True,123,year4,12
LS012226,U060156,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,8,20.7,studio,city,True,90,2024-09-24,shoulder,12130.0,12130.0,2,7,True,92,year2_3,6
LS009220,U140191,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG06,7,21.5,studio,pool,True,62,2024-03-12,off,9330.0,9780.0,6,3,True,68,year4,12
LS014993,U070658,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG03,4,23.8,studio,standard,True,104,2024-12-31,off,10890.0,11420.0,7,3,True,111,year4,12
LS004847,U010673,1,Kave Town Space,ม.กรุงเทพ,200,30,AG02,6,20.9,studio,standard,True,41,2023-10-17,shoulder,9800.0,9800.0,0,3,True,41,firstjob,12
LS002190,U030237,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,2,26.4,studio,city,False,10,2023-03-14,off,8920.0,8920.0,0,3,True,10,year1,6
LS020968,U031279,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,4,39.8,1BR Plus,standard,True,137,2025-08-19,normal,16600.0,16600.0,3,9,True,140,year1,12
LS016517,U120502,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG04,6,34.4,1BR,city,True,104,2024-12-31,peak,10390.0,12240.0,20,5,True,124,year2_3,6
LS004390,U031395,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,8,26.9,studio,city,False,36,2023-09-12,normal,10270.0,10270.0,0,3,True,36,year2_3,12
LS001480,U140402,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG05,5,25.9,studio,standard,True,0,2023-01-03,normal,9270.0,9270.0,2,3,True,2,year1,12
LS000040,U000173,0,Kave Condo,ม.กรุงเทพ,100,20,AG01,4,22.4,studio,city,False,0,2023-01-03,normal,8640.0,10180.0,32,17,True,32,firstjob,12
LS005365,U000254,0,Kave Condo,ม.กรุงเทพ,100,20,AG05,5,21.8,studio,city,True,45,2023-11-14,normal,10600.0,11650.0,9,4,True,54,year4,12
LS022503,U140534,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG06,3,30.9,1BR,standard,True,146,2025-10-21,shoulder,11520.0,12080.0,4,8,True,150,year1,12
LS029061,U050798,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG05,7,28.5,1BR,standard,True,173,2026-04-28,peak,12230.0,12230.0,1,3,True,174,year2_3,12
LS004895,U040226,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG03,6,23.6,studio,standard,False,41,2023-10-17,shoulder,10440.0,10440.0,1,4,True,42,year2_3,12
LS007522,U100472,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG06,8,33.2,1BR,city,True,52,2024-01-02,peak,8870.0,10460.0,18,3,True,70,year2_3,6
LS015053,U070718,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG01,3,29.2,1BR,standard,True,104,2024-12-31,normal,12470.0,12470.0,3,3,True,107,firstjob,6
LS030409,U050911,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,8,26.4,studio,standard,True,181,2026-06-23,peak,11070.0,11070.0,0,3,True,181,year4,6
LS000642,U030759,3,Kave Town Island,ม.กรุงเทพ,300,45,AG06,5,28.5,1BR,standard,True,0,2023-01-03,normal,12120.0,12120.0,3,3,True,3,year1,12
LS002936,U050309,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG04,6,29.1,1BR,standard,True,20,2023-05-23,peak,14100.0,14100.0,0,5,True,20,year1,6
LS018738,U010952,1,Kave Town Space,ม.กรุงเทพ,200,30,AG03,4,27.6,1BR,standard,True,120,2025-04-22,off,11300.0,11300.0,0,3,True,120,firstjob,12
LS007129,U100079,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG01,5,34.2,1BR,standard,True,52,2024-01-02,peak,8620.0,10160.0,22,6,True,74,year1,6
LS021897,U150005,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG05,2,34.9,1BR,standard,True,143,2025-09-30,shoulder,11850.0,11850.0,2,5,True,145,year1,12
LS027317,U020022,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG06,3,29.8,1BR,standard,True,167,2026-03-17,peak,10580.0,11730.0,8,6,True,175,firstjob,6
LS020058,U140143,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG05,8,36.9,1BR Plus,city,True,127,2025-06-10,peak,16020.0,16860.0,6,14,True,133,year1,12
LS022056,U150428,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG05,2,36.6,1BR Plus,standard,True,144,2025-10-07,off,12000.0,14150.0,23,5,True,167,year1,12
LS008626,U060352,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,5,25.1,studio,standard,True,54,2024-01-16,normal,10660.0,10660.0,0,3,True,54,year2_3,12
LS019293,U100369,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG01,1,21.3,studio,standard,True,122,2025-05-06,peak,8580.0,8580.0,2,3,True,124,year2_3,6
LS009786,U020654,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG03,5,36.4,1BR Plus,standard,False,67,2024-04-16,peak,12010.0,13300.0,8,11,True,75,year4,12
LS007271,U100221,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG03,1,21.9,studio,pool,True,52,2024-01-02,peak,6880.0,8100.0,25,3,True,77,year2_3,6
LS019138,U010259,1,Kave Town Space,ม.กรุงเทพ,200,30,AG06,6,23.4,studio,standard,True,122,2025-05-06,peak,11280.0,11280.0,0,3,True,122,firstjob,6
LS008429,U150533,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG01,5,24.3,studio,standard,True,52,2024-01-02,peak,8220.0,9680.0,19,3,True,71,year2_3,12
LS025487,U160324,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG06,6,21.0,studio,pool,True,156,2025-12-30,normal,9440.0,9440.0,3,3,True,159,year4,6
LS008474,U150578,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG04,8,33.2,1BR,standard,True,52,2024-01-02,peak,9430.0,11120.0,28,5,True,80,year1,6
LS029343,U060007,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG05,7,21.2,studio,standard,True,174,2026-05-05,peak,12510.0,12510.0,0,3,True,174,year1,6
LS004811,U061020,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,8,33.8,1BR,standard,True,40,2023-10-10,shoulder,12860.0,12860.0,3,11,True,43,year4,12
LS022688,U060213,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG04,6,35.1,1BR,standard,True,147,2025-10-28,shoulder,12490.0,12490.0,0,3,True,147,firstjob,12
LS028175,U090291,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG03,6,25.0,studio,standard,True,170,2026-04-07,peak,8630.0,9080.0,5,3,True,175,year1,6
LS002292,U061257,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,1,24.3,studio,standard,False,11,2023-03-21,off,8550.0,9000.0,4,5,True,15,year2_3,12
LS008676,U040457,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG03,3,31.7,1BR,city,True,55,2024-01-23,off,11880.0,13160.0,9,7,True,64,year1,12
LS030400,U031444,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,1,21.1,studio,city,True,181,2026-06-23,peak,10900.0,10900.0,0,5,True,181,year2_3,6
LS002100,U010821,1,Kave Town Space,ม.กรุงเทพ,200,30,AG02,6,25.7,studio,city,True,9,2023-03-07,peak,7930.0,8790.0,9,3,True,18,year4,12
LS022370,U050352,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG01,5,44.6,1BR Plus,standard,True,146,2025-10-21,shoulder,14550.0,15320.0,4,6,True,150,year1,6
LS021660,U050826,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,1,23.9,studio,standard,True,142,2025-09-23,normal,9660.0,9660.0,0,3,True,142,year1,6
LS007252,U100202,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG03,3,26.4,studio,standard,False,52,2024-01-02,peak,6390.0,7540.0,18,5,True,70,year1,12
LS015992,U110222,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG03,5,26.3,studio,city,True,104,2024-12-31,off,8370.0,9270.0,13,3,True,117,year1,12
LS004478,U020509,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,3,21.2,studio,standard,True,37,2023-09-19,normal,9630.0,9630.0,0,4,True,37,year2_3,12
LS010049,U010044,1,Kave Town Space,ม.กรุงเทพ,200,30,AG06,5,21.0,studio,city,True,69,2024-04-30,peak,10200.0,10200.0,1,3,True,70,firstjob,12
