unit_id,project_id,floor,size_sqm,room_type,view,furnished,agent_id
U030473,3,4,23.7,studio,city,True,AG01
U030474,3,1,40.7,1BR Plus,pool,True,AG01
U030475,3,4,23.2,studio,city,True,AG04
U030476,3,2,34.1,1BR,pool,True,AG01
U030477,3,6,31.2,1BR,standard,True,AG02
U030478,3,8,26.2,studio,standard,True,AG06
U030479,3,6,22.4,studio,pool,True,AG02
U030480,3,6,24.8,studio,standard,True,AG05
U030481,3,4,26.2,studio,city,True,AG04
U030482,3,7,26.9,studio,standard,True,AG02
U030483,3,4,21.2,studio,pool,False,AG02
U030484,3,3,33.0,1BR,standard,True,AG03
U030485,3,7,34.4,1BR,standard,True,AG05
U030486,3,6,31.5,1BR,pool,True,AG04
U030487,3,3,31.0,1BR,city,True,AG03
U030488,3,4,33.1,1BR,standard,True,AG05
U030489,3,7,26.6,studio,standard,True,AG03
U030490,3,8,31.8,1BR,city,True,AG03
U030491,3,1,26.4,studio,standard,True,AG06
U030492,3,6,29.2,1BR,standard,False,AG01
U030493,3,5,23.0,studio,city,True,AG05
U030494,3,6,25.9,studio,pool,False,AG01
U030495,3,6,31.4,1BR,city,True,AG02
U030496,3,5,22.1,studio,city,True,AG01
U030497,3,6,24.8,studio,pool,True,AG05
U030498,3,3,28.8,1BR,standard,True,AG03
U030499,3,5,23.2,studio,city,False,AG02
U030500,3,8,25.8,studio,standard,True,AG03
U030501,3,5,45.6,1BR Plus,standard,True,AG03
U030502,3,2,20.7,studio,pool,False,AG01
U030503,3,1,35.1,1BR,standard,True,AG01
U030504,3,6,22.5,studio,standard,True,AG06
U030505,3,2,29.6,1BR,pool,True,AG06
U030506,3,3,32.9,1BR,standard,True,AG01
U030507,3,4,23.9,studio,standard,True,AG02
U030508,3,3,39.7,1BR Plus,city,True,AG06
U030509,3,2,23.0,studio,city,True,AG01
U030510,3,3,34.5,1BR,standard,True,AG03
U030511,3,4,27.1,1BR,standard,True,AG03
U030512,3,4,21.7,studio,city,True,AG06
U030513,3,7,23.0,studio,standard,True,AG04
U030514,3,1,33.3,1BR,standard,True,AG03
U030515,3,8,40.4,1BR Plus,city,True,AG01
U030516,3,2,29.1,1BR,standard,False,AG01
U030517,3,5,30.6,1BR,standard,True,AG03
U030518,3,7,29.0,1BR,city,True,AG03
U030519,3,3,23.2,studio,standard,True,AG06
U030520,3,7,35.4,1BR,standard,True,AG01
U030521,3,4,25.5,studio,standard,True,AG05
U030522,3,5,34.8,1BR,standard,True,AG05
U030523,3,2,46.2,1BR Plus,standard,True,AG03
U030524,3,1,28.2,1BR,standard,True,AG03
U030525,3,4,29.6,1BR,standard,True,AG01
U030526,3,6,20.7,studio,pool,True,AG01
U030527,3,3,25.8,studio,standard,True,AG03
U030528,3,6,31.9,1BR,standard,True,AG02
U030529,3,1,23.3,studio,standard,True,AG02
U030530,3,1,25.0,studio,standard,True,AG05
U030531,3,1,21.4,studio,standard,True,AG03
U030532,3,5,22.6,studio,standard,True,AG01
U030533,3,4,21.1,studio,city,True,AG01
U030534,3,7,26.7,studio,pool,False,AG01
U030535,3,4,27.4,1BR,city,False,AG05
U030536,3,2,20.6,studio,city,True,AG02
U030537,3,2,21.3,studio,standard,False,AG05
U030538,3,5,29.6,1BR,city,True,AG05
U030539,3,7,24.1,studio,standard,True,AG05
U030540,3,3,25.3,studio,standard,True,AG02
U030541,3,8,28.3,1BR,standard,True,AG02
U030542,3,1,29.6,1BR,standard,True,AG03
U030543,3,5,41.6,1BR Plus,city,True,AG05
U030544,3,7,25.4,studio,standard,True,AG06
U030545,3,6,24.2,studio,city,True,AG04
U030546,3,3,22.8,studio,standard,True,AG04
U030547,3,7,28.3,1BR,standard,True,AG06
U030548,3,4,31.8,1BR,standard,True,AG04
U030549,3,1,26.2,studio,pool,True,AG06
U030550,3,7,32.5,1BR,city,True,AG04
U030551,3,7,30.8,1BR,standard,True,AG04
U030552,3,1,34.3,1BR,standard,True,AG04
U030553,3,2,20.9,studio,standard,False,AG03
U030554,3,7,38.9,1BR Plus,standard,True,AG03
U030555,3,6,22.8,studio,standard,True,AG06
U030556,3,8,23.0,studio,standard,True,AG02
U030557,3,4,25.4,studio,city,True,AG04
U030558,3,6,25.4,studio,standard,True,AG04
U030559,3,2,43.9,1BR Plus,city,True,AG06
U030560,3,1,25.9,studio,standard,True,AG04
U030561,3,1,26.0,studio,standard,True,AG06
U030562,3,6,25.8,studio,pool,True,AG01
U030563,3,8,26.3,studio,standard,False,AG06
U030564,3,1,25.4,studio,pool,True,AG03
U030565,3,7,23.2,studio,standard,False,AG01
U030566,3,4,22.7,studio,city,True,AG02
U030567,3,8,39.5,1BR Plus,city,False,AG03
U030568,3,8,23.4,studio,city,True,AG01
U030569,3,3,25.3,studio,standard,True,AG05
U030570,3,1,26.7,studio,standard,True,AG02
U030571,3,3,28.7,1BR,standard,False,AG02
U030572,3,7,23.5,studio,standard,True,AG06
U030573,3,1,41.2,1BR Plus,standard,False,AG05
U030574,3,2,40.4,1BR Plus,standard,True,AG03
U030575,3,3,21.1,studio,pool,True,AG06
U030576,3,8,22.1,studio,standard,True,AG02
U030577,3,2,29.9,1BR,city,True,AG04
U030578,3,8,21.7,studio,standard,True,AG06
U030579,3,3,22.4,studio,standard,True,AG06
U030580,3,1,31.7,1BR,city,True,AG03
U030581,3,6,34.0,1BR,city,True,AG02
U030582,3,1,31.5,1BR,standard,False,AG05
U030583,3,6,22.0,studio,standard,True,AG01
U030584,3,3,25.9,studio,city,True,AG02
U030585,3,3,28.1,1BR,standard,True,AG04
U030586,3,6,30.1,1BR,city,True,AG05
U030587,3,7,27.1,1BR,city,False,AG01
U030588,3,3,22.3,studio,standard,False,AG04
U030589,3,6,26.9,studio,city,False,AG02
U030590,3,7,31.0,1BR,standard,True,AG02
U030591,3,6,22.3,studio,standard,False,AG05
U030592,3,3,29.5,1BR,city,True,AG03
U030593,3,2,30.9,1BR,standard,True,AG06
U030594,3,6,25.3,studio,city,True,AG03
U030595,3,8,29.1,1BR,standard,True,AG01
U030596,3,6,22.7,studio,standard,False,AG04
U030597,3,5,20.8,studio,city,True,AG04
U030598,3,5,27.2,1BR,standard,True,AG01
U030599,3,2,30.0,1BR,standard,False,AG03
U030600,3,2,30.2,1BR,city,True,AG06
U030601,3,6,45.7,1BR Plus,pool,True,AG05
U030602,3,7,23.1,studio,standard,True,AG06
U030603,3,4,20.7,studio,standard,True,AG04
U030604,3,8,30.3,1BR,standard,False,AG02
U030605,3,3,36.2,1BR Plus,standard,True,AG03
U030606,3,2,22.8,studio,standard,False,AG03
U030607,3,7,33.1,1BR,pool,True,AG06
U030608,3,3,38.1,1BR Plus,standard,True,AG06
U030609,3,4,24.9,studio,standard,True,AG01
U030610,3,3,26.7,studio,city,True,AG01
U030611,3,8,29.0,1BR,standard,True,AG02
U030612,3,6,34.6,1BR,standard,True,AG01
U030613,3,6,27.9,1BR,pool,True,AG02
U030614,3,1,39.2,1BR Plus,city,True,AG06
U030615,3,7,25.7,studio,standard,True,AG02
U030616,3,1,39.7,1BR Plus,standard,False,AG04
U030617,3,5,21.0,studio,pool,True,AG01
U030618,3,8,25.6,studio,standard,True,AG04
U030619,3,8,24.9,studio,city,True,AG03
U030620,3,3,28.6,1BR,city,True,AG03
U030621,3,7,39.6,1BR Plus,standard,True,AG02
U030622,3,1,27.6,1BR,standard,True,AG01
U030623,3,7,25.7,studio,pool,False,AG04
U030624,3,5,35.5,1BR,standard,False,AG02
U030625,3,5,23.5,studio,city,True,AG01
U030626,3,2,26.6,studio,pool,True,AG05
U030627,3,7,23.4,studio,standard,False,AG06
U030628,3,4,27.5,1BR,city,True,AG06
U030629,3,3,38.3,1BR Plus,city,True,AG01
U030630,3,6,33.2,1BR,city,True,AG01
U030631,3,3,30.4,1BR,standard,True,AG01
U030632,3,3,27.2,1BR,standard,True,AG05
U030633,3,5,25.5,studio,standard,True,AG05
U030634,3,5,31.5,1BR,standard,False,AG01
U030635,3,1,24.4,studio,standard,True,AG03
U030636,3,1,28.3,1BR,city,True,AG06
U030637,3,8,26.9,studio,standard,True,AG01
U030638,3,4,25.5,studio,standard,True,AG04
U030639,3,5,32.4,1BR,city,False,AG01
U030640,3,6,21.4,studio,standard,False,AG03
U030641,3,7,23.8,studio,city,True,AG01
U030642,3,5,33.1,1BR,city,True,AG01
U030643,3,8,25.2,studio,standard,True,AG04
U030644,3,3,25.6,studio,standard,True,AG01
U030645,3,8,29.6,1BR,standard,True,AG01
U030646,3,8,26.3,studio,standard,False,AG03
U030647,3,4,26.6,studio,city,True,AG06
U030648,3,5,26.4,studio,standard,True,AG04
U030649,3,5,33.1,1BR,standard,False,AG02
U030650,3,5,28.9,1BR,city,True,AG03
U030651,3,6,29.3,1BR,standard,False,AG05
U030652,3,5,23.2,studio,standard,True,AG02
U030653,3,2,32.3,1BR,standard,False,AG02
U030654,3,4,43.4,1BR Plus,standard,False,AG04
U030655,3,1,25.6,studio,city,False,AG01
U030656,3,1,26.1,studio,pool,True,AG05
U030657,3,8,33.8,1BR,standard,True,AG02
U030658,3,8,40.9,1BR Plus,standard,True,AG01
U030659,3,7,33.0,1BR,pool,True,AG04
U030660,3,8,26.7,studio,standard,False,AG06
U030661,3,3,21.9,studio,city,True,AG02
U030662,3,7,31.4,1BR,standard,True,AG02
U030663,3,5,24.5,studio,city,True,AG05
U030664,3,3,22.7,studio,standard,True,AG06
U030665,3,4,25.1,studio,standard,True,AG01
U030666,3,1,34.3,1BR,standard,True,AG01
U030667,3,4,26.4,studio,standard,True,AG04
U030668,3,4,22.6,studio,standard,True,AG03
U030669,3,8,21.3,studio,pool,True,AG05
U030670,3,2,21.5,studio,standard,False,AG05
U030671,3,7,22.0,studio,standard,True,AG01
U030672,3,1,29.0,1BR,pool,True,AG06
U030673,3,4,23.3,studio,standard,True,AG06
U030674,3,5,21.2,studio,standard,True,AG03
U030675,3,2,34.3,1BR,city,True,AG01
U030676,3,8,26.1,studio,standard,True,AG02
U030677,3,1,28.9,1BR,city,True,AG04
U030678,3,2,46.1,1BR Plus,city,True,AG02
U030679,3,4,26.8,studio,standard,False,AG06
U030680,3,8,23.7,studio,city,True,AG02
U030681,3,8,39.5,1BR Plus,standard,True,AG03
U030682,3,3,25.7,studio,standard,True,AG05
U030683,3,1,22.2,studio,pool,True,AG06
U030684,3,5,25.3,studio,standard,True,AG03
U030685,3,8,30.4,1BR,pool,True,AG04
U030686,3,3,21.3,studio,standard,True,AG03
U030687,3,2,27.9,1BR,pool,True,AG02
U030688,3,4,29.1,1BR,standard,True,AG06
U030689,3,4,22.4,studio,standard,True,AG02
U030690,3,3,26.1,studio,standard,True,AG02
U030691,3,3,21.4,studio,standard,True,AG06
U030692,3,2,20.7,studio,standard,True,AG06
U030693,3,2,25.8,studio,standard,False,AG01
U030694,3,6,26.4,studio,standard,True,AG02
U030695,3,6,29.3,1BR,standard,True,AG01
U030696,3,3,29.8,1BR,standard,True,AG05
U030697,3,6,25.9,studio,standard,True,AG04
U030698,3,1,26.7,studio,standard,True,AG03
U030699,3,3,22.5,studio,standard,True,AG01
U030700,3,6,36.5,1BR Plus,standard,True,AG01
U030701,3,1,24.6,studio,city,False,AG04
U030702,3,1,32.2,1BR,standard,True,AG04
U030703,3,7,27.3,1BR,standard,False,AG06
U030704,3,8,31.5,1BR,standard,True,AG03
U030705,3,7,26.1,studio,standard,False,AG01
U030706,3,6,31.7,1BR,city,True,AG02
U030707,3,1,25.0,studio,standard,True,AG01
U030708,3,2,32.2,1BR,standard,False,AG01
U030709,3,7,31.9,1BR,standard,True,AG01
U030710,3,8,26.5,studio,city,True,AG01
U030711,3,1,23.4,studio,standard,False,AG04
U030712,3,7,26.1,studio,standard,False,AG03
U030713,3,8,24.3,studio,standard,False,AG05
U030714,3,3,33.2,1BR,standard,True,AG05
U030715,3,5,33.2,1BR,standard,True,AG01
U030716,3,2,22.7,studio,standard,True,AG03
U030717,3,5,22.0,studio,city,False,AG04
U030718,3,5,26.9,studio,standard,True,AG05
U030719,3,7,24.8,studio,pool,True,AG06
U030720,3,7,25.1,studio,standard,True,AG02
U030721,3,3,23.9,studio,city,True,AG01
U030722,3,3,22.1,studio,standard,True,AG05
U030723,3,4,44.9,1BR Plus,city,True,AG02
U030724,3,3,29.3,1BR,standard,True,AG01
U030725,3,8,22.9,studio,city,True,AG06
U030726,3,8,23.4,studio,city,True,AG03
U030727,3,1,22.0,studio,pool,True,AG04
U030728,3,5,23.8,studio,city,True,AG03
U030729,3,5,21.4,studio,standard,True,AG03
U030730,3,6,25.9,studio,city,True,AG04
U030731,3,4,23.2,studio,standard,True,AG01
U030732,3,3,28.5,1BR,city,True,AG06
U030733,3,8,21.2,studio,pool,True,AG02
U030734,3,2,33.3,1BR,standard,True,AG04
U030735,3,1,23.4,studio,standard,True,AG06
U030736,3,3,23.5,studio,standard,True,AG04
U030737,3,7,21.5,studio,pool,True,AG06
U030738,3,4,23.6,studio,pool,False,AG03
U030739,3,1,22.8,studio,standard,True,AG06
U030740,3,3,30.7,1BR,city,True,AG02
U030741,3,7,26.3,studio,standard,False,AG06
U030742,3,5,26.2,studio,pool,True,AG04
U030743,3,2,39.5,1BR Plus,standard,True,AG02
U030744,3,8,22.2,studio,standard,True,AG03
U030745,3,4,26.9,studio,city,False,AG04
U030746,3,6,24.8,studio,standard,False,AG04
U030747,3,1,43.9,1BR Plus,standard,True,AG01
U030748,3,3,23.8,studio,standard,True,AG05
U030749,3,4,23.1,studio,standard,True,AG06
U030750,3,4,30.2,1BR,city,True,AG03
U030751,3,3,23.1,studio,city,True,AG03
U030752,3,5,20.6,studio,pool,True,AG03
U030753,3,6,21.6,studio,city,True,AG04
U030754,3,5,24.2,studio,standard,True,AG01
U030755,3,6,28.1,1BR,standard,True,AG01
U030756,3,4,25.2,studio,standard,True,AG05
U030757,3,3,22.8,studio,standard,True,AG05
U030758,3,1,26.4,studio,pool,True,AG05
U030759,3,5,28.5,1BR,standard,True,AG06
U030760,3,4,36.1,1BR Plus,city,True,AG03
U030761,3,4,25.6,studio,city,True,AG05
U030762,3,2,21.1,studio,standard,True,AG04
U030763,3,1,25.3,studio,standard,True,AG03
U030764,3,4,23.5,studio,standard,True,AG03
U030765,3,7,26.7,studio,standard,True,AG01
U030766,3,7,21.3,studio,standard,False,AG04
U030767,3,3,22.0,studio,standard,False,AG03
U030768,3,7,26.6,studio,standard,True,AG06
U030769,3,1,21.3,studio,pool,True,AG06
U030770,3,8,23.1,studio,city,False,AG03
U030771,3,5,24.1,studio,city,True,AG03
U030772,3,5,22.9,studio,city,True,AG01
U030773,3,3,29.2,1BR,standard,True,AG03
U030774,3,6,32.7,1BR,standard,False,AG06
U030775,3,5,23.3,studio,pool,True,AG03
U030776,3,4,34.0,1BR,standard,True,AG03
U030777,3,2,32.7,1BR,pool,False,AG04
U030778,3,5,22.3,studio,standard,False,AG04
U030779,3,8,26.5,studio,standard,True,AG04
U030780,3,4,26.1,studio,pool,True,AG03
U030781,3,3,22.4,studio,city,True,AG05
U030782,3,3,34.1,1BR,standard,True,AG01
U030783,3,5,21.9,studio,city,True,AG05
U030784,3,5,26.0,studio,standard,False,AG05
U030785,3,7,21.7,studio,city,True,AG01
U030786,3,2,29.1,1BR,city,True,AG02
U030787,3,1,24.4,studio,standard,True,AG06
U030788,3,2,40.9,1BR Plus,standard,False,AG02
U030789,3,3,26.2,studio,city,False,AG02
U030790,3,5,22.9,studio,city,True,AG04
U030791,3,5,24.2,studio,standard,False,AG02
U030792,3,5,40.6,1BR Plus,standard,True,AG06
U030793,3,6,44.9,1BR Plus,standard,True,AG03
U030794,3,8,31.1,1BR,city,True,AG03
U030795,3,2,24.3,studio,standard,False,AG03
U030796,3,2,22.3,studio,city,True,AG06
U030797,3,6,23.2,studio,city,True,AG05
U030798,3,3,24.2,studio,standard,False,AG05
U030799,3,2,23.1,studio,pool,False,AG06
U030800,3,8,31.1,1BR,city,False,AG02
U030801,3,3,26.3,studio,standard,True,AG01
U030802,3,1,22.8,studio,standard,True,AG03
U030803,3,5,22.6,studio,standard,True,AG05
U030804,3,5,23.3,studio,standard,True,AG01
U030805,3,2,32.8,1BR,standard,True,AG06
U030806,3,6,27.3,1BR,city,True,AG03
U030807,3,2,31.5,1BR,standard,True,AG02
U030808,3,8,45.0,1BR Plus,standard,True,AG03
U030809,3,5,34.0,1BR,standard,True,AG06
U030810,3,7,32.3,1BR,standard,True,AG01
U030811,3,8,23.1,studio,pool,True,AG03
U030812,3,8,34.0,1BR,standard,True,AG01
U030813,3,2,30.5,1BR,standard,True,AG05
U030814,3,5,32.2,1BR,standard,True,AG02
U030815,3,7,26.6,studio,standard,True,AG05
U030816,3,8,22.8,studio,pool,False,AG05
U030817,3,7,27.8,1BR,city,True,AG05
U030818,3,8,35.4,1BR,pool,True,AG05
U030819,3,6,23.4,studio,standard,False,AG05
U030820,3,5,31.8,1BR,standard,True,AG03
U030821,3,5,22.5,studio,standard,True,AG05
U030822,3,1,24.6,studio,standard,True,AG04
U030823,3,3,33.1,1BR,pool,True,AG03
U030824,3,8,21.6,studio,standard,False,AG03
U030825,3,6,27.0,studio,standard,True,AG03
U030826,3,6,24.4,studio,pool,True,AG06
U030827,3,7,31.8,1BR,city,True,AG04
U030828,3,2,25.2,studio,standard,False,AG01
U030829,3,7,24.6,studio,standard,True,AG06
U030830,3,4,40.9,1BR Plus,standard,True,AG01
U030831,3,4,24.5,studio,standard,True,AG01
U030832,3,1,25.1,studio,standard,True,AG03
U030833,3,2,29.9,1BR,standard,True,AG01
U030834,3,4,20.8,studio,standard,True,AG05
U030835,3,3,33.5,1BR,standard,False,AG04
U030836,3,7,31.3,1BR,standard,False,AG05
U030837,3,7,34.7,1BR,standard,True,AG04
U030838,3,5,31.4,1BR,standard,True,AG06
U030839,3,8,27.6,1BR,standard,False,AG04
U030840,3,7,22.2,studio,standard,True,AG04
U030841,3,5,21.1,studio,standard,True,AG03
U030842,3,1,21.4,studio,pool,True,AG02
U030843,3,1,20.9,studio,pool,True,AG06
U030844,3,1,25.5,studio,standard,False,AG02
U030845,3,8,36.4,1BR Plus,standard,False,AG01
U030846,3,6,29.0,1BR,standard,True,AG03
U030847,3,6,25.7,studio,city,True,AG05
U030848,3,5,26.6,studio,standard,True,AG02
U030849,3,1,29.4,1BR,city,True,AG03
U030850,3,1,26.5,studio,pool,True,AG01
U030851,3,1,36.8,1BR Plus,standard,True,AG06
U030852,3,6,32.7,1BR,standard,False,AG05
U030853,3,8,24.4,studio,city,True,AG01
U030854,3,3,24.2,studio,standard,True,AG04
U030855,3,8,26.5,studio,city,True,AG02
U030856,3,4,31.1,1BR,standard,True,AG06
U030857,3,6,25.1,studio,pool,True,AG01
U030858,3,8,22.1,studio,standard,True,AG05
U030859,3,3,25.7,studio,city,True,AG03
U030860,3,5,21.2,studio,standard,True,AG06
U030861,3,6,26.4,studio,city,True,AG03
U030862,3,3,25.6,studio,city,True,AG01
U030863,3,5,32.5,1BR,standard,False,AG02
U030864,3,7,23.6,studio,standard,True,AG01
U030865,3,2,22.8,studio,city,True,AG02
U030866,3,8,21.0,studio,standard,True,AG04
U030867,3,6,28.2,1BR,pool,True,AG04
U030868,3,2,32.3,1BR,standard,False,AG02
U030869,3,2,29.9,1BR,pool,True,AG06
U030870,3,6,23.7,studio,standard,False,AG02
U030871,3,3,24.4,studio,city,True,AG04
U030872,3,3,21.9,studio,pool,True,AG02
U030873,3,2,23.8,studio,standard,True,AG06
U030874,3,1,21.6,studio,standard,True,AG03
U030875,3,1,30.0,1BR,standard,True,AG01
U030876,3,4,33.7,1BR,city,True,AG05
U030877,3,5,33.9,1BR,city,True,AG03
U030878,3,5,34.5,1BR,standard,True,AG04
U030879,3,5,22.3,studio,standard,True,AG05
U030880,3,6,22.7,studio,standard,True,AG01
U030881,3,8,24.4,studio,standard,True,AG01
U030882,3,7,23.8,studio,standard,True,AG04
U030883,3,7,24.1,studio,city,False,AG02
U030884,3,5,34.3,1BR,standard,True,AG02
U030885,3,3,28.0,1BR,pool,True,AG03
U030886,3,5,29.6,1BR,standard,False,AG02
U030887,3,1,21.0,studio,standard,True,AG06
U030888,3,8,23.0,studio,standard,False,AG01
U030889,3,4,43.9,1BR Plus,city,True,AG05
U030890,3,1,28.7,1BR,standard,True,AG02
U030891,3,6,22.3,studio,standard,True,AG05
U030892,3,8,26.4,studio,pool,True,AG03
U030893,3,1,21.4,studio,standard,True,AG05
U030894,3,6,38.2,1BR Plus,pool,False,AG03
U030895,3,1,21.4,studio,pool,True,AG05
U030896,3,2,26.5,studio,pool,True,AG04
U030897,3,5,22.4,studio,standard,True,AG05
U030898,3,8,22.6,studio,standard,True,AG03
U030899,3,8,23.0,studio,standard,False,AG02
U030900,3,2,26.3,studio,standard,True,AG05
U030901,3,7,26.1,studio,pool,True,AG05
U030902,3,1,27.5,1BR,standard,True,AG03
U030903,3,3,34.8,1BR,pool,False,AG01
U030904,3,6,41.9,1BR Plus,standard,False,AG01
U030905,3,3,34.7,1BR,standard,True,AG02
U030906,3,4,21.0,studio,standard,True,AG03
U030907,3,6,22.6,studio,standard,False,AG03
U030908,3,7,21.2,studio,standard,False,AG06
U030909,3,2,26.0,studio,city,True,AG02
U030910,3,1,23.9,studio,standard,True,AG04
U030911,3,7,21.2,studio,standard,False,AG03
U030912,3,4,21.3,studio,standard,True,AG06
U030913,3,8,27.6,1BR,standard,True,AG01
U030914,3,7,31.3,1BR,city,True,AG05
U030915,3,5,23.4,studio,standard,False,AG03
U030916,3,2,26.5,studio,pool,True,AG04
U030917,3,8,21.3,studio,standard,True,AG04
U030918,3,6,39.0,1BR Plus,standard,True,AG05
U030919,3,8,23.4,studio,standard,True,AG03
U030920,3,1,24.6,studio,city,True,AG05
U030921,3,4,31.4,1BR,standard,False,AG06
U030922,3,7,43.5,1BR Plus,city,True,AG02
U030923,3,4,24.4,studio,standard,True,AG02
U030924,3,6,21.6,studio,city,True,AG06
U030925,3,4,25.2,studio,standard,True,AG01
U030926,3,4,26.1,studio,city,True,AG02
U030927,3,3,35.3,1BR,city,True,AG06
U030928,3,5,32.1,1BR,city,False,AG01
U030929,3,5,25.3,studio,standard,True,AG03
U030930,3,1,27.7,1BR,pool,True,AG01
U030931,3,5,21.1,studio,standard,True,AG01
U030932,3,8,34.7,1BR,pool,True,AG05
U030933,3,7,30.8,1BR,city,True,AG05
U030934,3,6,44.9,1BR Plus,city,True,AG01
U030935,3,8,34.3,1BR,standard,True,AG03
U030936,3,6,24.2,studio,pool,False,AG06
U030937,3,6,23.8,studio,standard,True,AG06
U030938,3,2,32.8,1BR,standard,False,AG06
U030939,3,4,29.4,1BR,standard,True,AG03
U030940,3,3,28.1,1BR,standard,True,AG06
U030941,3,2,25.4,studio,city,True,AG06
U030942,3,8,20.7,studio,standard,True,AG04
U030943,3,8,26.4,studio,standard,False,AG02
U030944,3,4,44.5,1BR Plus,city,True,AG06
U030945,3,4,23.4,studio,city,True,AG05
U030946,3,8,24.1,studio,pool,True,AG01
U030947,3,7,21.3,studio,city,True,AG01
U030948,3,3,27.1,1BR,pool,True,AG05
U030949,3,3,24.1,studio,standard,True,AG05
U030950,3,1,25.3,studio,standard,True,AG04
U030951,3,4,24.8,studio,standard,False,AG02
U030952,3,7,21.0,studio,standard,True,AG05
U030953,3,6,21.6,studio,standard,True,AG04
U030954,3,6,41.0,1BR Plus,city,False,AG01
U030955,3,1,24.7,studio,pool,True,AG02
U030956,3,8,22.0,studio,standard,True,AG04
U030957,3,7,26.4,studio,standard,True,AG04
U030958,3,5,34.7,1BR,standard,True,AG05
U030959,3,5,33.8,1BR,standard,True,AG01
U030960,3,7,42.3,1BR Plus,standard,False,AG06
U030961,3,4,32.3,1BR,city,True,AG06
U030962,3,4,20.8,studio,city,True,AG01
U030963,3,5,37.8,1BR Plus,standard,True,AG04
U030964,3,2,21.3,studio,standard,True,AG06
U030965,3,2,21.1,studio,standard,True,AG05
U030966,3,4,25.5,studio,standard,True,AG04
U030967,3,6,29.0,1BR,city,False,AG05
U030968,3,6,24.1,studio,standard,False,AG02
U030969,3,1,29.9,1BR,standard,False,AG01
U030970,3,8,32.4,1BR,city,True,AG03
U030971,3,5,32.4,1BR,standard,False,AG02
U030972,3,5,41.4,1BR Plus,city,False,AG06
U030973,3,7,29.9,1BR,city,True,AG02
U030974,3,7,32.5,1BR,city,True,AG01
U030975,3,8,35.2,1BR,city,False,AG04
U030976,3,4,34.9,1BR,standard,True,AG06
U030977,3,2,31.2,1BR,city,False,AG03
U030978,3,6,22.7,studio,city,True,AG05
U030979,3,7,22.7,studio,standard,True,AG03
U030980,3,2,24.2,studio,standard,True,AG01
U030981,3,7,24.6,studio,pool,True,AG06
U030982,3,4,32.0,1BR,city,True,AG06
U030983,3,6,29.6,1BR,standard,True,AG06
U030984,3,4,22.1,studio,city,False,AG06
U030985,3,6,23.9,studio,city,True,AG01
U030986,3,4,26.5,studio,pool,True,AG06
U030987,3,7,32.7,1BR,standard,True,AG05
U030988,3,8,21.3,studio,standard,True,AG05
U030989,3,1,21.0,studio,pool,True,AG05
U030990,3,3,27.3,1BR,standard,True,AG05
U030991,3,3,23.9,studio,standard,True,AG04
U030992,3,3,22.8,studio,pool,True,AG06
U030993,3,5,24.3,studio,standard,True,AG01
U030994,3,5,25.9,studio,standard,True,AG03
U030995,3,5,26.7,studio,standard,True,AG06
U030996,3,4,31.1,1BR,pool,True,AG03
U030997,3,7,33.2,1BR,standard,True,AG04
U030998,3,4,22.5,studio,standard,True,AG06
U030999,3,3,31.5,1BR,pool,True,AG05
U031000,3,3,22.6,studio,standard,True,AG03
U031001,3,5,25.0,studio,standard,False,AG03
U031002,3,4,21.7,studio,standard,True,AG03
U031003,3,1,23.1,studio,standard,True,AG05
