week,date,project_id,season,n_searchers,n_listings_open,n_units_leased,occupancy,median_asking_rent
168,2026-03-24,4,off,16,89,994,0.917820867959372,10910.0
168,2026-03-24,5,off,19,85,931,0.9163385826771654,11320.0
168,2026-03-24,6,off,25,106,1172,0.917057902973396,11025.0
168,2026-03-24,7,off,24,43,1380,0.9697821503865074,11450.0
168,2026-03-24,8,off,19,531,319,0.3752941176470588,10650.0
168,2026-03-24,9,off,10,63,451,0.877431906614786,9900.0
168,2026-03-24,10,off,11,134,466,0.7766666666666666,7630.0
168,2026-03-24,11,off,2,40,205,0.8367346938775511,8940.0
168,2026-03-24,12,off,17,29,945,0.9702258726899384,10640.0
168,2026-03-24,13,off,4,50,187,0.7890295358649789,9610.0
168,2026-03-24,14,off,10,70,518,0.8809523809523809,10580.0
168,2026-03-24,15,off,7,80,499,0.8618307426597582,9730.0
168,2026-03-24,16,off,7,405,111,0.2151162790697674,9080.0
168,2026-03-24,18,off,3,403,109,0.212890625,10420.0
169,2026-03-31,0,off,9,93,496,0.8421052631578947,9600.0
169,2026-03-31,1,off,13,111,962,0.896551724137931,10400.0
169,2026-03-31,2,off,15,104,969,0.9030754892823858,10860.0
169,2026-03-31,3,off,22,146,1624,0.9175141242937852,11260.0
169,2026-03-31,4,off,15,93,990,0.9141274238227148,10940.0
169,2026-03-31,5,off,19,90,926,0.9114173228346456,11290.0
169,2026-03-31,6,off,28,110,1168,0.9139280125195618,11085.0
169,2026-03-31,7,off,31,43,1380,0.9697821503865074,11000.0
169,2026-03-31,8,off,21,515,335,0.3941176470588235,10680.0
169,2026-03-31,9,off,6,72,442,0.8599221789883269,9940.0
169,2026-03-31,10,off,14,142,458,0.7633333333333333,7645.0
169,2026-03-31,11,off,4,37,208,0.8489795918367347,8790.0
169,2026-03-31,12,off,11,29,945,0.9702258726899384,10730.0
169,2026-03-31,13,off,5,49,188,0.7932489451476793,9650.0
169,2026-03-31,14,off,12,75,513,0.8724489795918368,10580.0
169,2026-03-31,15,off,7,83,496,0.8566493955094991,9630.0
169,2026-03-31,16,off,8,399,117,0.2267441860465116,9070.0
169,2026-03-31,18,off,7,396,116,0.2265625,10485.0
170,2026-04-07,0,off,8,103,486,0.8251273344651953,9400.0
170,2026-04-07,1,off,15,146,927,0.863932898415657,10155.0
170,2026-04-07,2,off,24,133,940,0.8760484622553588,10660.0
170,2026-04-07,3,off,32,200,1570,0.8870056497175142,11150.0
170,2026-04-07,4,off,18,120,963,0.889196675900277,10960.0
170,2026-04-07,5,off,21,117,899,0.8848425196850394,10840.0
170,2026-04-07,6,off,20,148,1130,0.8841940532081377,11025.0
170,2026-04-07,7,off,28,100,1323,0.9297259311314126,11360.0
170,2026-04-07,8,off,23,495,355,0.4176470588235294,10110.0
170,2026-04-07,9,off,4,92,422,0.8210116731517509,9940.0
170,2026-04-07,10,off,17,150,450,0.75,7725.0
170,2026-04-07,11,off,4,41,204,0.8326530612244898,8940.0
170,2026-04-07,12,off,16,53,921,0.9455852156057496,10800.0
170,2026-04-07,13,off,11,47,190,0.8016877637130801,9670.0
170,2026-04-07,14,off,10,84,504,0.8571428571428571,10305.0
170,2026-04-07,15,off,3,92,487,0.8411053540587219,9700.0
170,2026-04-07,16,off,5,397,119,0.2306201550387596,8540.0
170,2026-04-07,18,off,7,389,123,0.240234375,9920.0
171,2026-04-14,0,off,7,112,477,0.8098471986417657,9350.0
171,2026-04-14,1,off,15,170,903,0.8415657036346692,10280.0
171,2026-04-14,2,off,11,156,917,0.8546132339235788,10490.0
171,2026-04-14,3,off,34,222,1548,0.8745762711864407,11120.0
171,2026-04-14,4,off,19,142,941,0.8688827331486612,10795.0
171,2026-04-14,5,off,21,142,874,0.860236220472441,10400.0
171,2026-04-14,6,off,34,167,1111,0.8693270735524257,10890.0
171,2026-04-14,7,off,36,149,1274,0.8952916373858046,11380.0
171,2026-04-14,8,off,17,480,370,0.4352941176470588,10250.0
171,2026-04-14,9,off,5,100,414,0.8054474708171206,9770.0
171,2026-04-14,10,off,13,155,445,0.7416666666666667,7730.0
171,2026-04-14,11,off,7,51,194,0.7918367346938775,9080.0
171,2026-04-14,12,off,16,77,897,0.9209445585215604,11040.0
171,2026-04-14,13,off,6,51,186,0.7848101265822784,9650.0
171,2026-04-14,14,off,8,97,491,0.8350340136054422,10180.0
171,2026-04-14,15,off,4,99,480,0.8290155440414507,9730.0
171,2026-04-14,16,off,12,389,127,0.2461240310077519,8540.0
171,2026-04-14,18,off,12,378,134,0.26171875,9930.0
172,2026-04-21,0,off,9,114,475,0.8064516129032258,9425.0
172,2026-04-21,1,off,12,181,892,0.8313140726933831,10340.0
172,2026-04-21,2,off,13,172,901,0.8397017707362535,10490.0
172,2026-04-21,3,off,30,228,1542,0.8711864406779661,11110.0
172,2026-04-21,4,off,16,157,926,0.8550323176361958,10790.0
172,2026-04-21,5,off,19,153,863,0.8494094488188977,10450.0
172,2026-04-21,6,off,31,186,1092,0.8544600938967136,10785.0
172,2026-04-21,7,off,29,193,1230,0.8643710470836261,11470.0
172,2026-04-21,8,off,19,463,387,0.4552941176470588,10320.0
172,2026-04-21,9,off,9,110,404,0.7859922178988327,9770.0
172,2026-04-21,10,off,14,169,431,0.7183333333333334,7640.0
172,2026-04-21,11,off,6,57,188,0.7673469387755102,9570.0
172,2026-04-21,12,off,11,102,872,0.8952772073921971,11405.0
172,2026-04-21,13,off,6,56,181,0.7637130801687764,9655.0
172,2026-04-21,14,off,11,106,482,0.8197278911564626,10185.0
172,2026-04-21,15,off,8,114,465,0.8031088082901554,9700.0
172,2026-04-21,16,off,9,383,133,0.2577519379844961,8540.0
172,2026-04-21,18,off,10,370,142,0.27734375,9985.0
173,2026-04-28,0,off,6,121,468,0.7945670628183361,9360.0
173,2026-04-28,1,off,18,180,893,0.8322460391425909,10285.0
173,2026-04-28,2,off,15,179,894,0.8331780055917987,10470.0
173,2026-04-28,3,off,33,227,1543,0.8717514124293785,11070.0
173,2026-04-28,4,off,19,159,924,0.853185595567867,10600.0
173,2026-04-28,5,off,20,155,861,0.8474409448818898,10600.0
173,2026-04-28,6,off,28,193,1085,0.848982785602504,10730.0
173,2026-04-28,7,off,30,216,1207,0.848208011243851,11450.0
173,2026-04-28,8,off,21,445,405,0.4764705882352941,10370.0
173,2026-04-28,9,off,7,124,390,0.7587548638132295,9770.0
173,2026-04-28,10,off,14,181,419,0.6983333333333334,7600.0
173,2026-04-28,11,off,2,64,181,0.7387755102040816,9875.0
173,2026-04-28,12,off,9,130,844,0.86652977412731,11575.0
173,2026-04-28,13,off,6,61,176,0.7426160337552743,9670.0
173,2026-04-28,14,off,14,113,475,0.8078231292517006,10190.0
173,2026-04-28,15,off,4,125,454,0.7841105354058722,9480.0
173,2026-04-28,16,off,9,376,140,0.2713178294573643,8545.0
173,2026-04-28,18,off,8,363,149,0.291015625,9950.0
174,2026-05-05,0,peak,83,92,497,0.8438030560271647,9810.0
174,2026-05-05,1,peak,131,124,949,0.8844361602982292,10645.0
174,2026-05-05,2,peak,131,127,946,0.8816402609506058,10450.0
174,2026-05-05,3,peak,254,85,1685,0.9519774011299436,11420.0
174,2026-05-05,4,peak,120,88,995,0.9187442289935364,10820.0
174,2026-05-05,5,peak,155,97,919,0.904527559055118,10990.0
174,2026-05-05,6,peak,198,94,1184,0.9264475743348984,10865.0
174,2026-05-05,7,peak,234,91,1332,0.9360505973295854,11750.0
174,2026-05-05,8,peak,122,342,508,0.5976470588235294,10640.0
174,2026-05-05,9,peak,53,94,420,0.8171206225680934,9675.0
174,2026-05-05,10,peak,90,170,430,0.7166666666666667,7610.0
174,2026-05-05,11,peak,34,54,191,0.7795918367346939,10395.0
174,2026-05-05,12,peak,102,103,871,0.8942505133470225,11900.0
174,2026-05-05,13,peak,39,51,186,0.7848101265822784,10010.0
174,2026-05-05,14,peak,83,83,505,0.858843537414966,10880.0
174,2026-05-05,15,peak,45,107,472,0.8151986183074266,9650.0
174,2026-05-05,16,peak,55,331,185,0.3585271317829457,8590.0
174,2026-05-05,18,peak,66,303,209,0.408203125,10020.0
175,2026-05-12,0,peak,92,63,526,0.8930390492359932,9820.0
175,2026-05-12,1,peak,148,73,1000,0.9319664492078286,10880.0
175,2026-05-12,2,peak,144,72,1001,0.9328984156570364,10800.0
175,2026-05-12,3,peak,198,37,1733,0.97909604519774,11720.0
175,2026-05-12,4,peak,139,53,1030,0.951061865189289,11400.0
175,2026-05-12,5,peak,168,49,967,0.9517716535433072,11120.0
175,2026-05-12,6,peak,198,47,1231,0.9632237871674492,10940.0
175,2026-05-12,7,peak,252,28,1395,0.9803232607167957,12345.0
175,2026-05-12,8,peak,136,242,608,0.7152941176470589,10715.0
175,2026-05-12,9,peak,61,73,441,0.857976653696498,10500.0
175,2026-05-12,10,peak,98,159,441,0.735,7820.0
175,2026-05-12,11,peak,24,49,196,0.8,10300.0
175,2026-05-12,12,peak,132,62,912,0.9363449691991786,11945.0
175,2026-05-12,13,peak,31,53,184,0.7763713080168776,10260.0
175,2026-05-12,14,peak,81,61,527,0.8962585034013606,10980.0
175,2026-05-12,15,peak,29,107,472,0.8151986183074266,9940.0
175,2026-05-12,16,peak,81,273,243,0.4709302325581395,8680.0
175,2026-05-12,18,peak,62,250,262,0.51171875,10240.0
176,2026-05-19,0,peak,97,39,550,0.933786078098472,10200.0
176,2026-05-19,1,peak,132,47,1026,0.956197576887232,11120.0
176,2026-05-19,2,peak,138,47,1026,0.956197576887232,10950.0
176,2026-05-19,3,peak,213,15,1755,0.9915254237288136,11460.0
176,2026-05-19,4,peak,131,38,1045,0.9649122807017544,11300.0
176,2026-05-19,5,peak,155,30,986,0.970472440944882,11295.0
176,2026-05-19,6,peak,209,25,1253,0.9804381846635368,11340.0
176,2026-05-19,7,peak,213,14,1409,0.9901616303583978,12775.0
176,2026-05-19,8,peak,132,161,689,0.8105882352941176,10830.0
176,2026-05-19,9,peak,40,65,449,0.8735408560311284,10360.0
176,2026-05-19,10,peak,94,148,452,0.7533333333333333,7850.0
176,2026-05-19,11,peak,36,37,208,0.8489795918367347,10380.0
176,2026-05-19,12,peak,107,51,923,0.9476386036960984,12170.0
176,2026-05-19,13,peak,32,48,189,0.7974683544303798,10290.0
176,2026-05-19,14,peak,80,46,542,0.9217687074829932,11235.0
176,2026-05-19,15,peak,42,100,479,0.8272884283246977,10245.0
176,2026-05-19,16,peak,53,236,280,0.5426356589147286,8545.0
176,2026-05-19,18,peak,67,194,318,0.62109375,10340.0
177,2026-05-26,0,peak,73,36,553,0.9388794567062818,10095.0
177,2026-05-26,1,peak,151,35,1038,0.967381174277726,11120.0
177,2026-05-26,2,peak,134,33,1040,0.9692451071761417,10790.0
177,2026-05-26,3,peak,226,7,1763,0.996045197740113,14190.0
177,2026-05-26,4,peak,137,25,1058,0.976915974145891,11580.0
177,2026-05-26,5,peak,160,24,992,0.9763779527559056,11515.0
177,2026-05-26,6,peak,198,22,1256,0.9827856025039124,11945.0
177,2026-05-26,7,peak,238,9,1414,0.9936753338018272,14200.0
177,2026-05-26,8,peak,152,92,758,0.8917647058823529,10820.0
177,2026-05-26,9,peak,62,53,461,0.896887159533074,10360.0
177,2026-05-26,10,peak,96,132,468,0.78,7900.0
177,2026-05-26,11,peak,24,33,212,0.8653061224489796,10410.0
177,2026-05-26,12,peak,110,41,933,0.957905544147844,12370.0
177,2026-05-26,13,peak,38,45,192,0.810126582278481,10290.0
177,2026-05-26,14,peak,65,37,551,0.9370748299319728,10980.0
177,2026-05-26,15,peak,60,81,498,0.8601036269430051,10470.0
177,2026-05-26,16,peak,75,190,326,0.6317829457364341,8540.0
177,2026-05-26,18,peak,46,160,352,0.6875,10465.0
178,2026-06-02,0,peak,87,30,559,0.9490662139219016,10620.0
178,2026-06-02,1,peak,152,27,1046,0.9748369058713886,11260.0
178,2026-06-02,2,peak,142,24,1049,0.977632805219012,10845.0
178,2026-06-02,3,peak,216,5,1765,0.9971751412429378,13790.0
178,2026-06-02,4,peak,175,19,1064,0.9824561403508772,11530.0
178,2026-06-02,5,peak,163,19,997,0.9812992125984252,11510.0
178,2026-06-02,6,peak,207,14,1264,0.9890453834115804,12245.0
178,2026-06-02,7,peak,243,4,1419,0.9971890372452564,14660.0
178,2026-06-02,8,peak,171,41,809,0.951764705882353,10710.0
178,2026-06-02,9,peak,56,48,466,0.906614785992218,11095.0
178,2026-06-02,10,peak,109,120,480,0.8,8125.0
178,2026-06-02,11,peak,25,30,215,0.8775510204081632,10465.0
178,2026-06-02,12,peak,101,35,939,0.9640657084188912,12610.0
178,2026-06-02,13,peak,32,46,191,0.8059071729957806,10420.0
178,2026-06-02,14,peak,86,36,552,0.9387755102040816,11015.0
178,2026-06-02,15,peak,55,71,508,0.8773747841105354,10390.0
178,2026-06-02,16,peak,58,161,355,0.687984496124031,8550.0
178,2026-06-02,18,peak,46,125,387,0.755859375,10470.0
179,2026-06-09,0,peak,74,30,559,0.9490662139219016,11060.0
179,2026-06-09,1,peak,135,22,1051,0.9794967381174278,11590.0
179,2026-06-09,2,peak,138,25,1048,0.9767008387698044,11000.0
179,2026-06-09,3,peak,266,7,1763,0.996045197740113,12300.0
179,2026-06-09,4,peak,125,17,1066,0.984302862419206,12850.0
179,2026-06-09,5,peak,164,17,999,0.9832677165354332,12100.0
179,2026-06-09,6,peak,194,8,1270,0.9937402190923318,12245.0
179,2026-06-09,7,peak,229,3,1420,0.9978917779339423,11660.0
179,2026-06-09,8,peak,134,27,823,0.9682352941176472,10810.0
179,2026-06-09,9,peak,49,38,476,0.926070038910506,11155.0
179,2026-06-09,10,peak,101,112,488,0.8133333333333334,8135.0
179,2026-06-09,11,peak,26,26,219,0.8938775510204081,10250.0
179,2026-06-09,12,peak,135,35,939,0.9640657084188912,13430.0
179,2026-06-09,13,peak,35,43,194,0.8185654008438819,10210.0
179,2026-06-09,14,peak,71,29,559,0.9506802721088436,11120.0
179,2026-06-09,15,peak,57,60,519,0.8963730569948186,10490.0
179,2026-06-09,16,peak,47,134,382,0.7403100775193798,8615.0
179,2026-06-09,18,peak,43,96,416,0.8125,10540.0
180,2026-06-16,0,peak,68,36,553,0.9388794567062818,11060.0
180,2026-06-16,1,peak,142,21,1052,0.9804287045666356,12040.0
180,2026-06-16,2,peak,125,19,1054,0.9822926374650512,11000.0
180,2026-06-16,3,peak,216,6,1764,0.9966101694915256,13045.0
180,2026-06-16,4,peak,144,13,1070,0.9879963065558632,13680.0
180,2026-06-16,5,peak,153,13,1003,0.9872047244094488,12060.0
180,2026-06-16,6,peak,187,8,1270,0.9937402190923318,12155.0
180,2026-06-16,7,peak,195,6,1417,0.9957835558678848,15540.0
180,2026-06-16,8,peak,141,16,834,0.9811764705882352,11060.0
180,2026-06-16,9,peak,61,34,480,0.933852140077821,10890.0
180,2026-06-16,10,peak,105,104,496,0.8266666666666667,8190.0
180,2026-06-16,11,peak,24,23,222,0.9061224489795918,10380.0
180,2026-06-16,12,peak,103,32,942,0.9671457905544149,13225.0
180,2026-06-16,13,peak,29,40,197,0.8312236286919831,10340.0
180,2026-06-16,14,peak,85,26,562,0.95578231292517,11160.0
180,2026-06-16,15,peak,46,63,516,0.8911917098445595,10880.0
180,2026-06-16,16,peak,70,114,402,0.7790697674418605,8545.0
180,2026-06-16,18,peak,46,71,441,0.861328125,10590.0
181,2026-06-23,0,peak,70,34,555,0.9422750424448216,11365.0
181,2026-06-23,1,peak,125,17,1056,0.9841565703634668,11490.0
181,2026-06-23,2,peak,141,13,1060,0.9878844361602982,11460.0
181,2026-06-23,3,peak,224,4,1766,0.9977401129943504,12910.0
181,2026-06-23,4,peak,117,10,1073,0.9907663896583564,13980.0
181,2026-06-23,5,peak,146,11,1005,0.9891732283464568,12200.0
181,2026-06-23,6,peak,216,4,1274,0.9968701095461658,12155.0
181,2026-06-23,7,peak,220,5,1418,0.9964862965565706,15200.0
181,2026-06-23,8,peak,126,11,839,0.9870588235294118,12100.0
181,2026-06-23,9,peak,60,29,485,0.943579766536965,11040.0
181,2026-06-23,10,peak,96,104,496,0.8266666666666667,8260.0
181,2026-06-23,11,peak,28,24,221,0.9020408163265308,10925.0
181,2026-06-23,12,peak,117,33,941,0.9661190965092402,13130.0
181,2026-06-23,13,peak,23,36,201,0.8481012658227848,10175.0
181,2026-06-23,14,peak,78,23,565,0.9608843537414966,11190.0
181,2026-06-23,15,peak,37,57,522,0.9015544041450776,11000.0
181,2026-06-23,16,peak,71,87,429,0.8313953488372093,8640.0
181,2026-06-23,18,peak,56,48,464,0.90625,10790.0
