lease_id,unit_id,project_id,tenant_segment,week_start,date_start,week_end,lease_months,rent,is_renewal
L002138,U031599,3,year1,12,2023-03-28,36,6,12000.0,False
L002139,U031026,3,year1,12,2023-03-28,36,6,12640.0,False
L002140,U040122,4,year4,12,2023-03-28,60,12,8910.0,False
L002141,U040622,4,year4,12,2023-03-28,60,12,9570.0,False
L002142,U040216,4,year1,12,2023-03-28,60,12,10150.0,False
L002143,U040046,4,year2_3,12,2023-03-28,60,12,9080.0,False
L002144,U040636,4,firstjob,12,2023-03-28,60,12,9240.0,False
L002145,U040351,4,year4,12,2023-03-28,60,12,9960.0,False
L002146,U040169,4,year1,12,2023-03-28,36,6,9290.0,False
L002147,U041019,4,year2_3,12,2023-03-28,36,6,9230.0,False
L002148,U040534,4,year2_3,12,2023-03-28,36,6,9490.0,False
L002149,U041031,4,year1,12,2023-03-28,36,6,9400.0,False
L002150,U050840,5,year2_3,12,2023-03-28,36,6,11270.0,False
L002151,U050368,5,year4,12,2023-03-28,36,6,9180.0,False
L002152,U050200,5,year4,12,2023-03-28,60,12,8860.0,False
L002153,U050667,5,year1,12,2023-03-28,60,12,10980.0,False
L002154,U050024,5,year2_3,12,2023-03-28,60,12,9540.0,False
L002155,U050549,5,firstjob,12,2023-03-28,60,12,12510.0,False
L002156,U050046,5,year4,12,2023-03-28,60,12,10220.0,False
L002157,U050320,5,year1,12,2023-03-28,36,6,11820.0,False
L002158,U050455,5,year1,12,2023-03-28,60,12,11930.0,False
L002159,U050749,5,firstjob,12,2023-03-28,60,12,14190.0,False
L002160,U050550,5,year1,12,2023-03-28,60,12,8980.0,False
L002161,U050158,5,year1,12,2023-03-28,36,6,9020.0,False
L002162,U060704,6,year1,12,2023-03-28,60,12,11700.0,False
L002163,U060232,6,year1,12,2023-03-28,60,12,10570.0,False
L002164,U060257,6,year1,12,2023-03-28,36,6,12110.0,False
L002165,U061200,6,year4,12,2023-03-28,60,12,8820.0,False
L002166,U060326,6,year1,12,2023-03-28,60,12,8770.0,False
L002167,U060594,6,year1,12,2023-03-28,60,12,13290.0,False
L002168,U060855,6,year1,12,2023-03-28,36,6,8900.0,False
L002169,U060273,6,year4,12,2023-03-28,36,6,9550.0,False
L002170,U140230,14,firstjob,12,2023-03-28,36,6,9090.0,False
L002171,U140443,14,year1,12,2023-03-28,60,12,12730.0,False
L002172,U140559,14,year1,12,2023-03-28,60,12,9640.0,False
L002173,U140380,14,year4,12,2023-03-28,36,6,9030.0,False
L002174,U000035,0,renewal,13,2023-04-04,61,12,14420.0,True
L002175,U000110,0,renewal,13,2023-04-04,61,12,9750.0,True
L002176,U000213,0,renewal,13,2023-04-04,61,12,12580.0,True
L002177,U000258,0,renewal,13,2023-04-04,61,12,9800.0,True
L002178,U000391,0,renewal,13,2023-04-04,61,12,9700.0,True
L002179,U000467,0,renewal,13,2023-04-04,37,6,10510.0,True
L002180,U010209,1,renewal,13,2023-04-04,61,12,12010.0,True
L002181,U010273,1,renewal,13,2023-04-04,61,12,9930.0,True
L002182,U010337,1,renewal,13,2023-04-04,61,12,9920.0,True
L002183,U010375,1,renewal,13,2023-04-04,37,6,12960.0,True
L002184,U010584,1,renewal,13,2023-04-04,37,6,9600.0,True
L002185,U010623,1,renewal,13,2023-04-04,37,6,10160.0,True
L002186,U010655,1,renewal,13,2023-04-04,61,12,12440.0,True
L002187,U010752,1,renewal,13,2023-04-04,37,6,10790.0,True
L002188,U010845,1,renewal,13,2023-04-04,61,12,9680.0,True
L002189,U010866,1,renewal,13,2023-04-04,61,12,9310.0,True
L002190,U011057,1,renewal,13,2023-04-04,61,12,9490.0,True
L002191,U020117,2,renewal,13,2023-04-04,37,6,12730.0,True
L002192,U020127,2,renewal,13,2023-04-04,61,12,9340.0,True
L002193,U020131,2,renewal,13,2023-04-04,61,12,9200.0,True
L002194,U020137,2,renewal,13,2023-04-04,37,6,15080.0,True
L002195,U020270,2,renewal,13,2023-04-04,61,12,12120.0,True
L002196,U020312,2,renewal,13,2023-04-04,37,6,10560.0,True
L002197,U020366,2,renewal,13,2023-04-04,61,12,12160.0,True
L002198,U020666,2,renewal,13,2023-04-04,37,6,12280.0,True
L002199,U020744,2,renewal,13,2023-04-04,37,6,12040.0,True
L002200,U030036,3,renewal,13,2023-04-04,37,6,10700.0,True
L002201,U030044,3,renewal,13,2023-04-04,37,6,13520.0,True
L002202,U030069,3,renewal,13,2023-04-04,37,6,11470.0,True
L002203,U030176,3,renewal,13,2023-04-04,37,6,11350.0,True
L002204,U030227,3,renewal,13,2023-04-04,61,12,9850.0,True
L002205,U030571,3,renewal,13,2023-04-04,37,6,13040.0,True
L002206,U030631,3,renewal,13,2023-04-04,37,6,12980.0,True
L002207,U030715,3,renewal,13,2023-04-04,61,12,12650.0,True
L002208,U030742,3,renewal,13,2023-04-04,61,12,11780.0,True
L002209,U030744,3,renewal,13,2023-04-04,61,12,11220.0,True
L002210,U031299,3,renewal,13,2023-04-04,61,12,10700.0,True
L002211,U031335,3,renewal,13,2023-04-04,61,12,10670.0,True
L002212,U031407,3,renewal,13,2023-04-04,61,12,12800.0,True
L002213,U031653,3,renewal,13,2023-04-04,61,12,15660.0,True
L002214,U031673,3,renewal,13,2023-04-04,37,6,9880.0,True
L002215,U040047,4,renewal,13,2023-04-04,61,12,10150.0,True
L002216,U040598,4,renewal,13,2023-04-04,61,12,10080.0,True
L002217,U040725,4,renewal,13,2023-04-04,37,6,10110.0,True
L002218,U040821,4,renewal,13,2023-04-04,61,12,12880.0,True
L002219,U040834,4,renewal,13,2023-04-04,37,6,10340.0,True
L002220,U040884,4,renewal,13,2023-04-04,61,12,10290.0,True
L002221,U050210,5,renewal,13,2023-04-04,61,12,10380.0,True
L002222,U050245,5,renewal,13,2023-04-04,37,6,13360.0,True
L002223,U050361,5,renewal,13,2023-04-04,61,12,12480.0,True
L002224,U050376,5,renewal,13,2023-04-04,61,12,16080.0,True
L002225,U050435,5,renewal,13,2023-04-04,37,6,15560.0,True
L002226,U050553,5,renewal,13,2023-04-04,37,6,11750.0,True
L002227,U050590,5,renewal,13,2023-04-04,61,12,10540.0,True
L002228,U050851,5,renewal,13,2023-04-04,37,6,10690.0,True
L002229,U060003,6,renewal,13,2023-04-04,61,12,11960.0,True
L002230,U060189,6,renewal,13,2023-04-04,61,12,10190.0,True
L002231,U060286,6,renewal,13,2023-04-04,37,6,15820.0,True
L002232,U060863,6,renewal,13,2023-04-04,37,6,10840.0,True
L002233,U060991,6,renewal,13,2023-04-04,61,12,15680.0,True
L002234,U060996,6,renewal,13,2023-04-04,37,6,11520.0,True
L002235,U061216,6,renewal,13,2023-04-04,61,12,15380.0,True
L002236,U140128,14,renewal,13,2023-04-04,37,6,9830.0,True
L002237,U140197,14,renewal,13,2023-04-04,61,12,13870.0,True
L002238,U140516,14,renewal,13,2023-04-04,61,12,9860.0,True
L002239,U000227,0,year1,13,2023-04-04,61,12,8880.0,False
L002240,U000188,0,year4,13,2023-04-04,37,6,8930.0,False
L002241,U000504,0,year1,13,2023-04-04,61,12,8570.0,False
L002242,U000464,0,firstjob,13,2023-04-04,61,12,8770.0,False
L002243,U000383,0,year4,13,2023-04-04,61,12,8250.0,False
L002244,U000436,0,year2_3,13,2023-04-04,61,12,8700.0,False
L002245,U000152,0,year1,13,2023-04-04,61,12,8460.0,False
L002246,U010963,1,year1,13,2023-04-04,37,6,9140.0,False
L002247,U010545,1,year1,13,2023-04-04,37,6,9510.0,False
L002248,U010855,1,year4,13,2023-04-04,37,6,8030.0,False
L002249,U010290,1,year1,13,2023-04-04,61,12,10850.0,False
L002250,U010881,1,year2_3,13,2023-04-04,61,12,8130.0,False
L002251,U010423,1,year4,13,2023-04-04,61,12,9170.0,False
L002252,U010322,1,year1,13,2023-04-04,37,6,9170.0,False
L002253,U010134,1,firstjob,13,2023-04-04,37,6,9190.0,False
L002254,U020336,2,year2_3,13,2023-04-04,37,6,10060.0,False
L002255,U020025,2,year2_3,13,2023-04-04,61,12,8510.0,False
L002256,U020349,2,year2_3,13,2023-04-04,61,12,8860.0,False
L002257,U021009,2,year1,13,2023-04-04,37,6,8600.0,False
L002258,U020289,2,year1,13,2023-04-04,61,12,8940.0,False
L002259,U020923,2,year1,13,2023-04-04,37,6,9720.0,False
L002260,U020930,2,year2_3,13,2023-04-04,61,12,10430.0,False
L002261,U020955,2,year2_3,13,2023-04-04,37,6,9650.0,False
L002262,U020361,2,year1,13,2023-04-04,37,6,11230.0,False
L002263,U020297,2,firstjob,13,2023-04-04,37,6,11490.0,False
L002264,U020840,2,year2_3,13,2023-04-04,61,12,8850.0,False
L002265,U031706,3,year2_3,13,2023-04-04,37,6,10210.0,False
L002266,U031254,3,year2_3,13,2023-04-04,61,12,9530.0,False
L002267,U030974,3,year1,13,2023-04-04,61,12,12120.0,False
L002268,U031290,3,year1,13,2023-04-04,37,6,12690.0,False
L002269,U030700,3,year1,13,2023-04-04,61,12,13610.0,False
L002270,U030215,3,year1,13,2023-04-04,61,12,13160.0,False
L002271,U030035,3,firstjob,13,2023-04-04,61,12,9830.0,False
L002272,U030732,3,year2_3,13,2023-04-04,61,12,11780.0,False
L002273,U031399,3,year1,13,2023-04-04,37,6,13790.0,False
L002274,U030884,3,year2_3,13,2023-04-04,61,12,10460.0,False
L002275,U040989,4,year4,13,2023-04-04,37,6,10630.0,False
L002276,U040167,4,year4,13,2023-04-04,61,12,10160.0,False
L002277,U040472,4,year1,13,2023-04-04,61,12,11790.0,False
L002278,U041011,4,year2_3,13,2023-04-04,61,12,11800.0,False
L002279,U040131,4,year2_3,13,2023-04-04,61,12,13200.0,False
L002280,U040992,4,firstjob,13,2023-04-04,61,12,9520.0,False
L002281,U040611,4,year1,13,2023-04-04,61,12,10650.0,False
L002282,U040261,4,year2_3,13,2023-04-04,61,12,10180.0,False
L002283,U040269,4,firstjob,13,2023-04-04,61,12,9060.0,False
L002284,U050395,5,year2_3,13,2023-04-04,61,12,9120.0,False
L002285,U050152,5,firstjob,13,2023-04-04,37,6,9700.0,False
L002286,U050155,5,year4,13,2023-04-04,37,6,8850.0,False
L002287,U050342,5,year4,13,2023-04-04,61,12,9010.0,False
L002288,U050078,5,firstjob,13,2023-04-04,61,12,11300.0,False
L002289,U050258,5,firstjob,13,2023-04-04,61,12,11670.0,False
L002290,U050805,5,year1,13,2023-04-04,61,12,11250.0,False
L002291,U060512,6,year2_3,13,2023-04-04,61,12,8570.0,False
L002292,U061081,6,year1,13,2023-04-04,61,12,8450.0,False
L002293,U060680,6,year2_3,13,2023-04-04,37,6,11550.0,False
L002294,U060795,6,year1,13,2023-04-04,61,12,11270.0,False
L002295,U060744,6,year2_3,13,2023-04-04,61,12,9230.0,False
L002296,U060879,6,year1,13,2023-04-04,61,12,8850.0,False
L002297,U060767,6,year2_3,13,2023-04-04,61,12,11470.0,False
L002298,U060557,6,year1,13,2023-04-04,61,12,10030.0,False
L002299,U060989,6,year2_3,13,2023-04-04,61,12,8440.0,False
L002300,U060260,6,year2_3,13,2023-04-04,37,6,8980.0,False
L002301,U061084,6,firstjob,13,2023-04-04,37,6,12320.0,False
L002302,U061184,6,year1,13,2023-04-04,37,6,8840.0,False
L002303,U060050,6,year1,13,2023-04-04,37,6,12090.0,False
L002304,U140204,14,year4,13,2023-04-04,37,6,8210.0,False
L002305,U140030,14,year4,13,2023-04-04,37,6,8250.0,False
L002306,U140074,14,year4,13,2023-04-04,61,12,9030.0,False
L002307,U140207,14,year1,13,2023-04-04,37,6,8220.0,False
L002308,U140162,14,year4,13,2023-04-04,37,6,9220.0,False
L002309,U140157,14,year1,13,2023-04-04,61,12,11270.0,False
L002310,U140398,14,year1,13,2023-04-04,61,12,9490.0,False
L002311,U000282,0,renewal,14,2023-04-11,62,12,9360.0,True
L002312,U000342,0,renewal,14,2023-04-11,62,12,12970.0,True
L002313,U000546,0,renewal,14,2023-04-11,62,12,9710.0,True
L002314,U010208,1,renewal,14,2023-04-11,62,12,10620.0,True
L002315,U010348,1,renewal,14,2023-04-11,62,12,12350.0,True
L002316,U010480,1,renewal,14,2023-04-11,38,6,11260.0,True
L002317,U010595,1,renewal,14,2023-04-11,38,6,9880.0,True
L002318,U010630,1,renewal,14,2023-04-11,38,6,12330.0,True
L002319,U010824,1,renewal,14,2023-04-11,62,12,12160.0,True
L002320,U010862,1,renewal,14,2023-04-11,38,6,10860.0,True
L002321,U010884,1,renewal,14,2023-04-11,62,12,10490.0,True
L002322,U011021,1,renewal,14,2023-04-11,38,6,13130.0,True
L002323,U011035,1,renewal,14,2023-04-11,38,6,13450.0,True
L002324,U020492,2,renewal,14,2023-04-11,38,6,10150.0,True
L002325,U020539,2,renewal,14,2023-04-11,62,12,10760.0,True
L002326,U020887,2,renewal,14,2023-04-11,62,12,13110.0,True
L002327,U020906,2,renewal,14,2023-04-11,62,12,9650.0,True
L002328,U020970,2,renewal,14,2023-04-11,38,6,9880.0,True
L002329,U030211,3,renewal,14,2023-04-11,62,12,11060.0,True
L002330,U030224,3,renewal,14,2023-04-11,38,6,10210.0,True
L002331,U030639,3,renewal,14,2023-04-11,38,6,13610.0,True
L002332,U030647,3,renewal,14,2023-04-11,38,6,11310.0,True
L002333,U030709,3,renewal,14,2023-04-11,62,12,13190.0,True
L002334,U030777,3,renewal,14,2023-04-11,38,6,13930.0,True
L002335,U031135,3,renewal,14,2023-04-11,62,12,15880.0,True
L002336,U031266,3,renewal,14,2023-04-11,62,12,12410.0,True
L002337,U031436,3,renewal,14,2023-04-11,38,6,11180.0,True
L002338,U031568,3,renewal,14,2023-04-11,38,6,11100.0,True
L002339,U031618,3,renewal,14,2023-04-11,62,12,10630.0,True
L002340,U031689,3,renewal,14,2023-04-11,62,12,10160.0,True
L002341,U040072,4,renewal,14,2023-04-11,62,12,9980.0,True
L002342,U040150,4,renewal,14,2023-04-11,62,12,10060.0,True
L002343,U040219,4,renewal,14,2023-04-11,38,6,9970.0,True
L002344,U040358,4,renewal,14,2023-04-11,38,6,12540.0,True
L002345,U040545,4,renewal,14,2023-04-11,38,6,15670.0,True
L002346,U040691,4,renewal,14,2023-04-11,38,6,9960.0,True
L002347,U040832,4,renewal,14,2023-04-11,38,6,13350.0,True
L002348,U040879,4,renewal,14,2023-04-11,62,12,12610.0,True
L002349,U040910,4,renewal,14,2023-04-11,62,12,11710.0,True
L002350,U050249,5,renewal,14,2023-04-11,62,12,15310.0,True
L002351,U050525,5,renewal,14,2023-04-11,38,6,10490.0,True
L002352,U050548,5,renewal,14,2023-04-11,38,6,13200.0,True
L002353,U050808,5,renewal,14,2023-04-11,38,6,12780.0,True
L002354,U060027,6,renewal,14,2023-04-11,62,12,10590.0,True
L002355,U060226,6,renewal,14,2023-04-11,38,6,10310.0,True
L002356,U060295,6,renewal,14,2023-04-11,38,6,10030.0,True
L002357,U060483,6,renewal,14,2023-04-11,38,6,10300.0,True
L002358,U060527,6,renewal,14,2023-04-11,38,6,14770.0,True
L002359,U060764,6,renewal,14,2023-04-11,38,6,13130.0,True
L002360,U060844,6,renewal,14,2023-04-11,38,6,11950.0,True
L002361,U060860,6,renewal,14,2023-04-11,62,12,12860.0,True
L002362,U060889,6,renewal,14,2023-04-11,38,6,10090.0,True
L002363,U061161,6,renewal,14,2023-04-11,38,6,14280.0,True
L002364,U061183,6,renewal,14,2023-04-11,62,12,15870.0,True
L002365,U140191,14,renewal,14,2023-04-11,62,12,10270.0,True
L002366,U140285,14,renewal,14,2023-04-11,62,12,12150.0,True
L002367,U140514,14,renewal,14,2023-04-11,62,12,11610.0,True
L002368,U140547,14,renewal,14,2023-04-11,38,6,12710.0,True
L002369,U140557,14,renewal,14,2023-04-11,62,12,10220.0,True
L002370,U000127,0,year1,14,2023-04-11,38,6,8620.0,False
L002371,U000189,0,year4,14,2023-04-11,38,6,8430.0,False
L002372,U000048,0,firstjob,14,2023-04-11,62,12,10320.0,False
L002373,U000013,0,year2_3,14,2023-04-11,62,12,8570.0,False
L002374,U000047,0,year2_3,14,2023-04-11,38,6,8400.0,False
L002375,U000485,0,firstjob,14,2023-04-11,62,12,9690.0,False
L002376,U010679,1,year1,14,2023-04-11,38,6,8920.0,False
L002377,U010378,1,year4,14,2023-04-11,38,6,9120.0,False
L002378,U010607,1,year1,14,2023-04-11,62,12,8830.0,False
L002379,U010668,1,year1,14,2023-04-11,38,6,9650.0,False
L002380,U010207,1,year2_3,14,2023-04-11,38,6,9330.0,False
L002381,U010777,1,year1,14,2023-04-11,38,6,9160.0,False
L002382,U020462,2,year1,14,2023-04-11,38,6,10230.0,False
L002383,U020688,2,year2_3,14,2023-04-11,38,6,10070.0,False
L002384,U020356,2,year1,14,2023-04-11,62,12,8990.0,False
L002385,U031011,3,year4,14,2023-04-11,38,6,9870.0,False
L002386,U031155,3,year2_3,14,2023-04-11,38,6,8790.0,False
L002387,U030615,3,year1,14,2023-04-11,62,12,9560.0,False
L002388,U030160,3,firstjob,14,2023-04-11,62,12,8750.0,False
L002389,U031043,3,year1,14,2023-04-11,38,6,10800.0,False
L002390,U030095,3,year2_3,14,2023-04-11,62,12,8960.0,False
L002391,U030134,3,year4,14,2023-04-11,38,6,8830.0,False
L002392,U030904,3,year1,14,2023-04-11,62,12,12630.0,False
L002393,U030345,3,year1,14,2023-04-11,38,6,9600.0,False
L002394,U031113,3,year4,14,2023-04-11,62,12,10430.0,False
L002395,U031199,3,year4,14,2023-04-11,62,12,8080.0,False
L002396,U030626,3,year1,14,2023-04-11,62,12,9040.0,False
L002397,U041018,4,year1,14,2023-04-11,62,12,9270.0,False
L002398,U040136,4,year4,14,2023-04-11,38,6,9200.0,False
L002399,U040662,4,year2_3,14,2023-04-11,38,6,8360.0,False
L002400,U040658,4,year1,14,2023-04-11,62,12,10110.0,False
L002401,U041023,4,year1,14,2023-04-11,38,6,10080.0,False
L002402,U040463,4,firstjob,14,2023-04-11,38,6,11110.0,False
L002403,U040928,4,year2_3,14,2023-04-11,62,12,10310.0,False
L002404,U050824,5,year4,14,2023-04-11,62,12,8280.0,False
L002405,U050252,5,year1,14,2023-04-11,62,12,8730.0,False
L002406,U050527,5,year1,14,2023-04-11,38,6,11900.0,False
L002407,U050271,5,year2_3,14,2023-04-11,38,6,9300.0,False
L002408,U050630,5,year2_3,14,2023-04-11,38,6,8480.0,False
L002409,U050222,5,year2_3,14,2023-04-11,38,6,7910.0,False
L002410,U050863,5,year1,14,2023-04-11,38,6,8480.0,False
L002411,U050379,5,year1,14,2023-04-11,62,12,11590.0,False
L002412,U050004,5,year1,14,2023-04-11,62,12,9080.0,False
L002413,U060344,6,year2_3,14,2023-04-11,62,12,8730.0,False
L002414,U060513,6,year4,14,2023-04-11,62,12,8890.0,False
L002415,U060001,6,year2_3,14,2023-04-11,62,12,11560.0,False
L002416,U060978,6,year4,14,2023-04-11,62,12,9800.0,False
L002417,U060746,6,year1,14,2023-04-11,62,12,10450.0,False
L002418,U061167,6,year2_3,14,2023-04-11,62,12,10710.0,False
L002419,U060443,6,year2_3,14,2023-04-11,38,6,9150.0,False
L002420,U060558,6,firstjob,14,2023-04-11,38,6,9150.0,False
L002421,U060421,6,firstjob,14,2023-04-11,62,12,9970.0,False
L002422,U060303,6,year1,14,2023-04-11,38,6,10510.0,False
L002423,U060187,6,year4,14,2023-04-11,62,12,9610.0,False
L002424,U060579,6,year1,14,2023-04-11,62,12,9250.0,False
L002425,U060782,6,firstjob,14,2023-04-11,62,12,11020.0,False
L002426,U061090,6,year4,14,2023-04-11,62,12,8000.0,False
L002427,U061050,6,year4,14,2023-04-11,62,12,10190.0,False
L002428,U140287,14,year1,14,2023-04-11,38,6,11220.0,False
L002429,U140027,14,year2_3,14,2023-04-11,38,6,9860.0,False
L002430,U000051,0,renewal,15,2023-04-18,63,12,9620.0,True
L002431,U000140,0,renewal,15,2023-04-18,39,6,13320.0,True
L002432,U000226,0,renewal,15,2023-04-18,63,12,12060.0,True
L002433,U000312,0,renewal,15,2023-04-18,39,6,10540.0,True
L002434,U000357,0,renewal,15,2023-04-18,39,6,11990.0,True
L002435,U000371,0,renewal,15,2023-04-18,39,6,9780.0,True
L002436,U000402,0,renewal,15,2023-04-18,63,12,9660.0,True
L002437,U000487,0,renewal,15,2023-04-18,63,12,10860.0,True
L002438,U010028,1,renewal,15,2023-04-18,63,12,12140.0,True
L002439,U010703,1,renewal,15,2023-04-18,63,12,10060.0,True
L002440,U010781,1,renewal,15,2023-04-18,39,6,13540.0,True
L002441,U020151,2,renewal,15,2023-04-18,63,12,12860.0,True
L002442,U020435,2,renewal,15,2023-04-18,63,12,14590.0,True
L002443,U020450,2,renewal,15,2023-04-18,63,12,12480.0,True
L002444,U020499,2,renewal,15,2023-04-18,39,6,9960.0,True
L002445,U020842,2,renewal,15,2023-04-18,39,6,12470.0,True
L002446,U020956,2,renewal,15,2023-04-18,63,12,14710.0,True
L002447,U020960,2,renewal,15,2023-04-18,39,6,12140.0,True
L002448,U030037,3,renewal,15,2023-04-18,39,6,10000.0,True
L002449,U030353,3,renewal,15,2023-04-18,63,12,10630.0,True
L002450,U030390,3,renewal,15,2023-04-18,63,12,12410.0,True
L002451,U030494,3,renewal,15,2023-04-18,39,6,11440.0,True
L002452,U030753,3,renewal,15,2023-04-18,39,6,10470.0,True
L002453,U030792,3,renewal,15,2023-04-18,63,12,14100.0,True
L002454,U030802,3,renewal,15,2023-04-18,39,6,10740.0,True
L002455,U031096,3,renewal,15,2023-04-18,63,12,13630.0,True
L002456,U031108,3,renewal,15,2023-04-18,39,6,13220.0,True
L002457,U031445,3,renewal,15,2023-04-18,63,12,14500.0,True
L002458,U031512,3,renewal,15,2023-04-18,63,12,10360.0,True
L002459,U031738,3,renewal,15,2023-04-18,39,6,14650.0,True
L002460,U040125,4,renewal,15,2023-04-18,63,12,12780.0,True
L002461,U040147,4,renewal,15,2023-04-18,39,6,9360.0,True
L002462,U040220,4,renewal,15,2023-04-18,39,6,13660.0,True
L002463,U040317,4,renewal,15,2023-04-18,63,12,14600.0,True
L002464,U040332,4,renewal,15,2023-04-18,39,6,13120.0,True
L002465,U040683,4,renewal,15,2023-04-18,39,6,13840.0,True
L002466,U040849,4,renewal,15,2023-04-18,63,12,10020.0,True
L002467,U040868,4,renewal,15,2023-04-18,39,6,10350.0,True
L002468,U040978,4,renewal,15,2023-04-18,63,12,10380.0,True
L002469,U050061,5,renewal,15,2023-04-18,63,12,10170.0,True
L002470,U050246,5,renewal,15,2023-04-18,39,6,13380.0,True
L002471,U050322,5,renewal,15,2023-04-18,39,6,12020.0,True
L002472,U050504,5,renewal,15,2023-04-18,39,6,9780.0,True
L002473,U050651,5,renewal,15,2023-04-18,63,12,10210.0,True
L002474,U050848,5,renewal,15,2023-04-18,63,12,9930.0,True
L002475,U050898,5,renewal,15,2023-04-18,63,12,12980.0,True
L002476,U050951,5,renewal,15,2023-04-18,39,6,15600.0,True
L002477,U050996,5,renewal,15,2023-04-18,63,12,9920.0,True
L002478,U051015,5,renewal,15,2023-04-18,63,12,10370.0,True
L002479,U060207,6,renewal,15,2023-04-18,63,12,10650.0,True
L002480,U060365,6,renewal,15,2023-04-18,63,12,10000.0,True
L002481,U060402,6,renewal,15,2023-04-18,39,6,14150.0,True
L002482,U060476,6,renewal,15,2023-04-18,39,6,15000.0,True
L002483,U060765,6,renewal,15,2023-04-18,39,6,11460.0,True
L002484,U060861,6,renewal,15,2023-04-18,63,12,10500.0,True
L002485,U060915,6,renewal,15,2023-04-18,63,12,13400.0,True
L002486,U061045,6,renewal,15,2023-04-18,63,12,13470.0,True
L002487,U061142,6,renewal,15,2023-04-18,63,12,10460.0,True
L002488,U140004,14,renewal,15,2023-04-18,39,6,9340.0,True
L002489,U140098,14,renewal,15,2023-04-18,39,6,10140.0,True
L002490,U140155,14,renewal,15,2023-04-18,39,6,10690.0,True
L002491,U140195,14,renewal,15,2023-04-18,63,12,9890.0,True
L002492,U140539,14,renewal,15,2023-04-18,63,12,9590.0,True
L002493,U140566,14,renewal,15,2023-04-18,63,12,14260.0,True
L002494,U000455,0,year4,15,2023-04-18,63,12,7980.0,False
L002495,U000396,0,year1,15,2023-04-18,63,12,10230.0,False
L002496,U010189,1,year1,15,2023-04-18,39,6,10050.0,False
L002497,U010707,1,year1,15,2023-04-18,39,6,10200.0,False
L002498,U010605,1,year4,15,2023-04-18,63,12,8790.0,False
L002499,U010170,1,year1,15,2023-04-18,63,12,10200.0,False
L002500,U020836,2,year1,15,2023-04-18,63,12,8650.0,False
L002501,U020764,2,firstjob,15,2023-04-18,39,6,8530.0,False
